year,Rank,Name,No. of FTE students,No. of students per staff,International students,Female:Male ratio,rank_prefix
2020,401–500,Bournemouth University,"13,690",17.1,18%,55 : 45,
2020,401–500,Universiti Brunei Darussalam,"3,830",10.9,15%,67 : 33,
2020,401–500,Cankaya University,"9,164",28.4,2%,45 : 55,
2020,401–500,Centrale Nantes,"1,706",16.1,45%,26 : 74,
2020,401–500,Central South University,"51,546",18.4,2%,,
2020,401–500,Charles University,"48,623",12.7,18%,62 : 38,
2020,401–500,"City, University of London","14,360",18.5,51%,56 : 44,
2020,401–500,"Colorado State University, Fort Collins","26,014",16.3,6%,53 : 47,
2020,401–500,Université Côte d'Azur,"36,706",23.0,23%,55 : 45,
2020,401–500,Covenant University,"8,768",15.7,0%,43 : 57,
2020,401–500,University of Cyprus,"6,635",22.0,11%,66 : 34,
2020,401–500,Universidad del Desarrollo,"15,384",19.0,4%,56 : 44,
2020,401–500,Diego Portales University,"17,287",14.9,2%,49 : 51,
2020,401–500,Drexel University,"19,801",11.1,17%,50 : 50,
2020,401–500,University of Eastern Finland,"11,630",18.5,6%,64 : 36,
2020,401–500,École des Mines de Saint-Étienne,973,8.1,25%,28 : 72,
2020,401–500,Edith Cowan University,"17,560",31.3,26%,60 : 40,
2020,401–500,University of Toulouse,"103,857",19.2,14%,54 : 46,
2020,401–500,University of Ferrara,"14,644",25.2,7%,56 : 44,
2020,401–500,Free University of Bozen-Bolzano,"3,891",12.0,13%,67 : 33,
2020,401–500,Fujita Health University,"2,942",3.2,0%,55 : 45,
2020,401–500,University of Genoa,"23,977",19.5,9%,55 : 45,
2020,401–500,University of Georgia (USA),"35,164",16.3,7%,57 : 43,
2020,401–500,Georgia State University,"29,290",14.4,6%,61 : 39,
2020,401–500,Gwangju Institute of Science and Technology (GIST),"2,098",12.1,6%,25 : 75,
2020,401–500,Harbin Institute of Technology,"29,603",9.9,12%,32 : 68,
2020,401–500,Hokkaido University,"18,225",8.1,11%,31 : 69,
2020,401–500,Hong Kong Baptist University,"8,759",11.6,45%,65 : 35,
2020,401–500,University of Houston,"44,128",25.7,9%,50 : 50,
2020,401–500,Hunan University,"40,715",20.4,2%,46 : 54,
2020,401–500,Indian Institute of Technology Bombay,"10,267",16.1,1%,19 : 81,
2020,401–500,Indian Institute of Technology Delhi,"7,284",14.8,1%,20 : 80,
2020,401–500,Indian Institute of Technology Kharagpur,"9,167",12.3,0%,18 : 82,
2020,401–500,University of Innsbruck,"14,128",12.6,40%,53 : 47,
2020,401–500,ITMO University,"10,206",13.1,16%,37 : 63,
2020,401–500,University of Kansas,"24,526",9.9,9%,52 : 48,
2020,401–500,University of Kentucky,"27,078",12.4,4%,55 : 45,
2020,401–500,University of KwaZulu-Natal,"36,660",29.2,4%,58 : 42,
2020,401–500,Kyushu University,"18,643",8.8,13%,28 : 72,
2020,401–500,Leibniz University Hannover,"27,625",54.0,14%,40 : 60,
2020,401–500,Linköping University,"18,544",11.2,12%,53 : 47,
2020,401–500,Liverpool John Moores University,"19,460",17.4,14%,53 : 47,
2020,401–500,Mansoura University,"140,126",24.9,3%,55 : 45,
2020,401–500,Middlesex University,"15,650",18.0,45%,60 : 40,
2020,401–500,University of Milan-Bicocca,"26,509",28.9,6%,62 : 38,
2020,401–500,University of Missouri-St Louis,"7,019",16.0,6%,58 : 42,
2020,401–500,Mizzou - University of Missouri,"28,513",13.3,6%,53 : 47,
2020,401–500,University of Modena and Reggio Emilia,"17,432",24.8,6%,54 : 46,
2020,401–500,Murdoch University,"14,905",27.7,37%,60 : 40,
2020,401–500,National Research Nuclear University MEPhI,"6,489",10.8,24%,31 : 69,
2020,401–500,University of Nebraska-Lincoln,"24,610",17.2,11%,48 : 52,
2020,401–500,New Mexico Institute of Mining and Technology,"1,809",11.3,8%,30 : 70,
2020,401–500,Norwegian University of Science and Technology,"35,181",15.8,8%,48 : 52,
2020,401–500,Oklahoma State University,"21,494",15.8,7%,50 : 50,
2020,401–500,University of Pavia,"24,623",41.5,8%,56 : 44,
2020,401–500,University of Peradeniya,"17,482",10.8,1%,61 : 39,
2020,401–500,University of the Philippines,"39,877",8.4,1%,58 : 42,
2020,401–500,Polytechnic University of Bari,"6,122",24.4,1%,33 : 67,
2020,401–500,Pontificia Universidad Javeriana,"30,048",15.4,1%,55 : 45,
2020,401–500,University of Porto,"32,020",18.7,15%,55 : 45,
2020,401–500,University of Portsmouth,"20,185",15.4,26%,45 : 55,
2020,401–500,Qatar University,"15,585",17.3,38%,76 : 24,
2020,401–500,Quaid-i-Azam University,"14,694",24.8,1%,57 : 43,
2020,401–500,Rensselaer Polytechnic Institute,"7,798",15.6,20%,32 : 68,
2020,401–500,Royal Veterinary College,"2,065",10.9,19%,78 : 22,
2020,401–500,Sabancı University,"3,605",21.5,9%,37 : 63,
2020,401–500,University of St Gallen,"7,579",11.8,34%,35 : 65,
2020,401–500,University of Saskatchewan,"17,194",17.7,20%,56 : 44,
2020,401–500,Sciences Po,"11,915",45.1,34%,60 : 40,
2020,401–500,Sejong University,"12,119",17.0,10%,47 : 53,
2020,401–500,Semmelweis University,"10,996",9.8,31%,68 : 32,
2020,401–500,University of Siena,"12,636",14.8,8%,59 : 41,
2020,401–500,SOAS University of London,"5,195",12.1,53%,65 : 35,
2020,401–500,University of South Carolina-Columbia,"32,291",16.2,5%,55 : 45,
2020,401–500,University of Strasbourg,"46,898",18.8,20%,58 : 42,
2020,401–500,University of Strathclyde,"18,515",19.0,27%,50 : 50,
2020,401–500,Technion Israel Institute of Technology,"14,703",21.8,5%,36 : 64,
2020,401–500,Teikyo University,"22,873",16.7,2%,34 : 66,
2020,401–500,The University of Texas at San Antonio,"24,435",24.5,4%,51 : 49,
2020,401–500,Tokyo Medical and Dental University (TMDU),"2,999",3.3,9%,49 : 51,
2020,401–500,Tongji University,"35,690",13.1,13%,45 : 55,
2020,401–500,University of Trieste,"15,933",23.5,8%,55 : 45,
2020,401–500,University of Tsukuba,"16,844",13.6,21%,39 : 61,
2020,401–500,The University of Tulsa,"5,067",12.4,16%,45 : 55,
2020,401–500,University of Turin,"55,957",29.6,8%,61 : 39,
2020,401–500,UiT The Arctic University of Norway,"16,475",13.0,10%,59 : 41,
2020,401–500,University of Urbino Carlo Bo,"14,278",39.6,6%,61 : 39,
2020,401–500,University of Valencia,"50,311",14.9,12%,62 : 38,
2020,401–500,Verona University,"19,873",27.5,5%,64 : 36,
2020,401–500,University of Victoria,"21,169",25.7,20%,55 : 45,
2020,401–500,Yasouj University,"6,332",27.5,0%,46 : 54,
2020,401–500,York University,"46,683",35.4,24%,57 : 43,
2020,501–600,University of Alabama in Huntsville,"6,729",16.3,8%,43 : 57,
2020,501–600,Amirkabir University of Technology,"11,580",21.6,2%,35 : 65,
2020,501–600,University of L’Aquila,"18,867",55.3,4%,57 : 43,
2020,501–600,Aston University,"11,115",21.2,26%,48 : 52,
2020,501–600,Universidad Autónoma de Chile,"23,312",26.2,1%,65 : 35,
2020,501–600,Bar-Ilan University,"16,723",17.5,5%,60 : 40,
2020,501–600,Beihang University,"29,952",13.7,6%,,
2020,501–600,Bilkent University,"10,374",14.5,9%,46 : 54,
2020,501–600,Université Bourgogne Franche-Comté (UBFC),"59,858",32.9,11%,53 : 47,
2020,501–600,University of Brescia,"14,206",27.2,7%,46 : 54,
2020,501–600,University of Campinas,"28,795",15.1,3%,47 : 53,
2020,501–600,Carleton University,"27,570",29.7,21%,48 : 52,
2020,501–600,University of Catania,"25,392",20.4,2%,57 : 43,
2020,501–600,Università Cattolica del Sacro Cuore,"28,725",21.6,7%,65 : 35,
2020,501–600,CentraleSupélec,"4,226",10.2,29%,22 : 78,
2020,501–600,Charles Darwin University,"6,314",22.8,32%,66 : 34,
2020,501–600,Institute of Chemical Technology,"2,146",18.2,0%,34 : 66,
2020,501–600,"China Medical University, Taiwan","7,603",16.5,8%,54 : 46,
2020,501–600,Chung-Ang University,"16,681",22.1,18%,,
2020,501–600,Claude Bernard University Lyon 1,"26,875",12.7,13%,53 : 47,
2020,501–600,Complutense University of Madrid,"62,624",19.7,13%,61 : 39,
2020,501–600,East China Normal University,"25,747",11.5,17%,65 : 35,
2020,501–600,Florida International University,"34,203",23.8,8%,57 : 43,
2020,501–600,University of Graz,"20,312",21.9,13%,65 : 35,
2020,501–600,Graz University of Technology,"6,370",10.0,20%,23 : 77,
2020,501–600,University of Greifswald,"10,247",21.1,7%,56 : 44,
2020,501–600,University of Guelph,"22,165",29.1,9%,59 : 41,
2020,501–600,Hacettepe University,"47,035",22.0,4%,56 : 44,
2020,501–600,University of Haifa,"16,164",21.0,2%,66 : 34,
2020,501–600,Hamburg University of Technology,"5,216",35.2,19%,27 : 73,
2020,501–600,University of Hull,"14,045",18.2,19%,53 : 47,
2020,501–600,University of Ibadan,"26,648",16.4,1%,48 : 52,
2020,501–600,University of Idaho,"9,694",17.0,8%,48 : 52,
2020,501–600,Indian Institute of Technology Gandhinagar,"1,222",11.2,0%,22 : 78,
2020,501–600,Indian Institute of Technology Roorkee,"7,561",16.4,2%,16 : 84,
2020,501–600,University of Insubria,"7,646",22.1,6%,55 : 45,
2020,501–600,University of Jyväskylä,"10,200",15.0,5%,61 : 39,
2020,501–600,Kansai Medical University,841,1.1,3%,38 : 62,
2020,501–600,University of Kashan,"8,438",27.4,3%,53 : 47,
2020,501–600,Keele University,"9,005",15.0,19%,56 : 44,
2020,501–600,King Fahd University of Petroleum and Minerals,"6,882",6.8,13%,0 : 100,
2020,501–600,King Saud University,"38,971",10.4,10%,59 : 41,
2020,501–600,King Saud bin Abdulaziz University for Health Sciences,"11,708",6.9,1%,52 : 48,
2020,501–600,Koç University,"5,381",15.6,6%,51 : 49,
2020,501–600,LUT University,"3,851",28.2,19%,31 : 69,
2020,501–600,University of Limerick,"14,221",21.7,17%,48 : 52,
2020,501–600,Lincoln University (New Zealand),"2,476",13.5,39%,49 : 51,
2020,501–600,University of Lisbon,"47,886",17.7,12%,52 : 48,
2020,501–600,Louisiana State University,"29,169",20.7,6%,52 : 48,
2020,501–600,Marche Polytechnic University,"10,603",20.7,4%,48 : 52,
2020,501–600,Mashhad University of Medical Sciences,"9,134",10.6,3%,60 : 40,
2020,501–600,Massey University,"18,653",16.2,31%,62 : 38,
2020,501–600,Memorial University of Newfoundland,"15,127",13.7,18%,57 : 43,
2020,501–600,Missouri University of Science and Technology,"8,084",22.2,14%,23 : 77,
2020,501–600,National and Kapodistrian University of Athens,"57,697",28.4,10%,62 : 38,
2020,501–600,National Chiao Tung University,"12,017",16.7,12%,30 : 70,
2020,501–600,National Taiwan University of Science and Technology (Taiwan Tech),"8,340",19.5,15%,30 : 70,
2020,501–600,National Yang-Ming University,"4,258",5.1,2%,48 : 52,
2020,501–600,University of Nebraska Medical Center,"3,041",2.3,7%,68 : 32,
2020,501–600,University of Neuchâtel,"4,284",12.8,22%,60 : 40,
2020,501–600,New Jersey Institute of Technology,"9,279",15.1,17%,25 : 75,
2020,501–600,Northern Arizona University,"29,684",28.1,5%,60 : 40,
2020,501–600,North-West University,"36,749",29.9,4%,62 : 38,
2020,501–600,Norwegian University of Life Sciences,"5,790",6.9,21%,59 : 41,
2020,501–600,Novosibirsk State University,"7,123",6.2,20%,,
2020,501–600,The Open University,"61,915",32.3,8%,62 : 38,
2020,501–600,Open University of Catalonia,"22,962",84.5,2%,56 : 44,
2020,501–600,Universidad Peruana Cayetano Heredia,"6,236",10.6,0%,66 : 34,
2020,501–600,Peter the Great St Petersburg Polytechnic University,"18,251",9.0,28%,39 : 61,
2020,501–600,University of Plymouth,"17,665",17.2,15%,55 : 45,
2020,501–600,Polytechnic University of Turin,"31,425",35.8,13%,28 : 72,
2020,501–600,Pontificia Universidad Católica de Chile,"28,541",15.0,7%,,
2020,501–600,Renmin University of China,"25,590",12.5,6%,,
2020,501–600,University of Rhode Island,"16,569",19.3,3%,57 : 43,
2020,501–600,University of Rome II – Tor Vergata,"34,965",19.9,11%,52 : 48,
2020,501–600,University of Rome III,"31,696",50.1,5%,59 : 41,
2020,501–600,Rovira i Virgili University,"12,411",12.3,11%,59 : 41,
2020,501–600,San Diego State University,"30,799",30.5,8%,55 : 45,
2020,501–600,Sharif University of Technology,"9,260",19.8,2%,26 : 74,
2020,501–600,Shenzhen University,"35,171",15.5,1%,48 : 52,
2020,501–600,University of Siegen,"19,268",42.3,12%,50 : 50,
2020,501–600,"Soochow University, China","44,835",16.4,7%,54 : 46,
2020,501–600,South China University of Technology,"41,139",13.9,5%,38 : 62,
2020,501–600,Southeast University,"32,951",11.6,5%,40 : 60,
2020,501–600,Suez Canal University,"35,363",10.8,1%,58 : 42,
2020,501–600,SUNY Binghamton University,"17,848",23.3,14%,49 : 51,
2020,501–600,Tehran University of Medical Sciences,"12,511",6.9,7%,58 : 42,
2020,501–600,Tianjin University,"34,780",14.0,6%,,
2020,501–600,Tomsk State University,"7,655",11.9,29%,,
2020,501–600,Universiti Tunku Abdul Rahman (UTAR),"18,763",16.1,2%,52 : 48,
2020,501–600,University of Udine,"11,793",17.8,7%,53 : 47,
2020,501–600,Victoria University of Wellington,"17,442",18.9,21%,56 : 44,
2020,501–600,University of Waikato,"9,892",18.1,19%,58 : 42,
2020,501–600,The University of the West Indies,"23,305",22.2,1%,71 : 29,
2020,501–600,University of the West of Scotland,"11,730",22.3,21%,59 : 41,
2020,501–600,University of Wisconsin-Milwaukee,"20,874",19.3,6%,53 : 47,
2020,501–600,University of Wuppertal,"23,343",55.8,11%,52 : 48,
2020,501–600,Xiamen University,"40,841",14.6,4%,47 : 53,
2020,501–600,Xi’an Jiaotong University,"36,557",12.5,6%,32 : 68,
2020,501–600,Yokohama City University,"4,910",4.5,2%,56 : 44,
2020,601–800,Åbo Akademi University,"5,295",17.5,16%,,
2020,601–800,The University of Aizu,"1,165",10.8,5%,11 : 89,
2020,601–800,University of Alcalá,"17,793",12.9,18%,56 : 44,
2020,601–800,Amedeo Avogadro University of Eastern Piedmont,"13,447",36.1,6%,62 : 38,
2020,601–800,Amrita Vishwa Vidyapeetham,"14,689",11.9,12%,,
2020,601–800,"University of the Andes, Colombia","15,521",13.2,2%,44 : 56,
2020,601–800,Aristotle University of Thessaloniki,"46,505",26.8,5%,58 : 42,
2020,601–800,University of Arkansas,"24,754",19.8,5%,52 : 48,
2020,601–800,Auburn University,"26,641",18.8,9%,51 : 49,
2020,601–800,University of Aveiro,"9,774",16.5,12%,51 : 49,
2020,601–800,University of the Balearic Islands,"11,277",12.8,7%,59 : 41,
2020,601–800,Banaras Hindu University,"14,953",11.3,3%,10 : 90,
2020,601–800,University of the Basque Country,"42,485",14.8,4%,53 : 47,
2020,601–800,Baylor University,"17,078",16.2,6%,57 : 43,
2020,601–800,Beijing Institute of Technology,"30,608",13.3,8%,35 : 65,
2020,601–800,University of Beira Interior,"7,022",15.7,14%,52 : 48,
2020,601–800,Beni-Suef University,"67,981",25.3,1%,46 : 54,
2020,601–800,University of Bergamo,"19,022",57.0,7%,61 : 39,
2020,601–800,Boğaziçi University,"13,202",23.2,3%,46 : 54,
2020,601–800,University of Brighton,"17,155",18.0,21%,59 : 41,
2020,601–800,Ca’ Foscari University of Venice,"15,636",27.7,10%,65 : 35,
2020,601–800,Cairo University,"223,275",40.6,2%,48 : 52,
2020,601–800,University of Calabria,"27,403",33.0,2%,57 : 43,
2020,601–800,University of Central Florida,"56,228",35.3,4%,56 : 44,
2020,601–800,Central Queensland University,"14,701",20.8,31%,55 : 45,
2020,601–800,Chemnitz University of Technology,"10,473",45.7,24%,43 : 57,
2020,601–800,China Agricultural University,"19,586",11.6,1%,58 : 42,
2020,601–800,"China University of Petroleum, Beijing","15,150",18.7,4%,,
2020,601–800,Clemson University,"21,436",17.0,7%,47 : 53,
2020,601–800,University of Clermont Auvergne,"34,644",18.8,13%,56 : 44,
2020,601–800,University of Coimbra,"21,404",17.6,19%,57 : 43,
2020,601–800,COMSATS University Islamabad,"33,030",11.4,1%,28 : 72,
2020,601–800,Concordia University,"33,543",32.3,29%,50 : 50,
2020,601–800,University of Costa Rica,"33,900",15.1,2%,53 : 47,
2020,601–800,Coventry University,"27,530",16.3,46%,47 : 53,
2020,601–800,Creighton University,"8,228",11.1,8%,58 : 42,
2020,601–800,Dalian University of Technology,"39,665",15.7,3%,35 : 65,
2020,601–800,University of Delhi,"24,547",23.0,1%,47 : 53,
2020,601–800,De Montfort University,"19,095",19.5,27%,56 : 44,
2020,601–800,Dublin City University,"12,619",24.0,10%,57 : 43,
2020,601–800,East China University of Science and Technology,"25,519",15.6,2%,43 : 57,
2020,601–800,École Centrale de Lyon,"1,998",16.1,24%,25 : 75,
2020,601–800,École normale supérieure Paris-Saclay,"1,869",12.6,14%,30 : 70,
2020,601–800,University of Electronic Science and Technology of China,"33,242",16.4,4%,31 : 69,
2020,601–800,Eötvös Loránd University,"26,105",16.7,9%,65 : 35,
2020,601–800,Ewha Womans University,"14,510",16.9,15%,100 : 0,
2020,601–800,Federal University of Minas Gerais,"43,899",12.6,2%,53 : 47,
2020,601–800,Universidade Federal do Rio Grande do Sul,"52,579",19.4,1%,52 : 48,
2020,601–800,Universidade Federal de Santa Catarina,"38,719",16.6,2%,49 : 51,
2020,601–800,Universidade Federal de São Paulo (UNIFESP),"14,572",9.3,1%,59 : 41,
2020,601–800,Ferhat Abbas Sétif University 1,"34,002",22.7,1%,65 : 35,
2020,601–800,University of Girona,"13,906",19.0,14%,58 : 42,
2020,601–800,Glasgow Caledonian University,"12,635",19.9,17%,59 : 41,
2020,601–800,University of Granada,"56,044",15.4,10%,59 : 41,
2020,601–800,University of Greenwich,"14,475",18.0,36%,58 : 42,
2020,601–800,University of Hertfordshire,"17,585",17.5,28%,56 : 44,
2020,601–800,Hiroshima University,"15,077",9.0,10%,36 : 64,
2020,601–800,Huazhong Agricultural University,"25,956",17.4,2%,54 : 46,
2020,601–800,University of Huddersfield,"14,485",20.7,24%,55 : 45,
2020,601–800,Reichman University,"6,908",47.0,24%,52 : 48,
2020,601–800,Imam Khomeini International University,"8,330",28.6,7%,55 : 45,
2020,601–800,"Indian Institute of Science Education and Research, Pune","1,274",9.5,0%,32 : 68,
2020,601–800,Indian Institute of Technology Bhubaneswar,"1,237",10.7,0%,15 : 85,
2020,601–800,Indian Institute of Technology Guwahati,"5,699",13.5,1%,17 : 83,
2020,601–800,Indian Institute of Technology Hyderabad,"2,088",11.9,0%,20 : 80,
2020,601–800,Indian Institute of Technology Kanpur,"6,860",13.6,0%,14 : 86,
2020,601–800,Indian Institute of Technology Madras,"9,241",15.6,1%,20 : 80,
2020,601–800,University of Indonesia,"41,170",9.9,11%,65 : 35,
2020,601–800,University of International Business and Economics,"15,775",17.4,18%,66 : 34,
2020,601–800,University of Ioannina,"21,902",44.3,3%,47 : 53,
2020,601–800,Iran University of Medical Sciences,"8,673",9.0,3%,59 : 41,
2020,601–800,Iran University of Science and Technology,"13,273",31.7,1%,31 : 69,
2020,601–800,ISCTE-University Institute of Lisbon,"8,898",24.2,12%,50 : 50,
2020,601–800,Isfahan University of Technology,"10,064",20.7,1%,44 : 56,
2020,601–800,Istanbul Technical University,"34,825",23.0,4%,34 : 66,
2020,601–800,Jagiellonian University,"40,608",10.9,9%,68 : 32,
2020,601–800,Jamia Millia Islamia,"10,653",9.7,3%,40 : 60,
2020,601–800,Jaume I University,"12,182",15.6,9%,58 : 42,
2020,601–800,Jawaharlal Nehru University,"7,938",13.9,4%,52 : 48,
2020,601–800,Jiangsu Normal University,"21,455",14.3,2%,,
2020,601–800,The Jikei University School of Medicine,"1,078",0.9,1%,47 : 53,
2020,601–800,University of Johannesburg,"26,445",23.9,15%,55 : 45,
2020,601–800,Johannes Kepler University of Linz,"6,122",10.5,11%,51 : 49,
2020,601–800,Kafrelsheikh University,"74,546",39.7,1%,51 : 49,
2020,601–800,RPTU University Kaiserslautern-Landau,"14,869",51.6,18%,39 : 61,
2020,601–800,Kansas State University,"21,536",14.3,9%,50 : 50,
2020,601–800,Kazan Federal University,"26,670",10.8,13%,66 : 34,
2020,601–800,Universiti Kebangsaan Malaysia,"17,180",10.1,15%,61 : 39,
2020,601–800,Keio University,"34,916",10.4,8%,36 : 64,
2020,601–800,Kent State University,"24,559",20.4,9%,60 : 40,
2020,601–800,Kindai University,"33,125",13.6,2%,30 : 70,
2020,601–800,King Khalid University,"38,865",8.1,11%,53 : 47,
2020,601–800,Kobe University,"15,593",9.5,7%,35 : 65,
2020,601–800,Konkuk University,"12,225",23.2,16%,70 : 30,
2020,601–800,Kurume University,"4,850",7.3,2%,39 : 61,
2020,601–800,Lakehead University,"8,050",24.5,13%,56 : 44,
2020,601–800,University of La Laguna,"18,336",12.9,4%,58 : 42,
2020,601–800,Lehigh University,"6,462",10.8,17%,44 : 56,
2020,601–800,Montanuniversität Leoben,"3,074",5.9,15%,26 : 74,
2020,601–800,University of Lille,"69,287",29.0,13%,58 : 42,
2020,601–800,University of Lincoln,"12,060",15.1,13%,56 : 44,
2020,601–800,University of Ljubljana,"40,110",14.7,6%,60 : 40,
2020,601–800,University of Lleida,"8,595",14.7,8%,59 : 41,
2020,601–800,University of Lorraine,"58,678",19.2,16%,52 : 48,
2020,601–800,"Lumière University, Lyon 2","25,134",51.1,19%,72 : 28,
2020,601–800,Mae Fah Luang University,"13,534",22.3,4%,73 : 27,
2020,601–800,Mahidol University,"28,476",10.2,4%,49 : 51,
2020,601–800,Makerere University,"34,651",23.6,8%,45 : 55,
2020,601–800,Universiti Malaysia Perlis,"12,154",17.1,5%,49 : 51,
2020,601–800,University of Malta,"11,772",13.0,9%,58 : 42,
2020,601–800,Manchester Metropolitan University,"28,145",15.1,16%,58 : 42,
2020,601–800,"University of Maryland, Baltimore County","11,667",18.1,8%,45 : 55,
2020,601–800,Masaryk University,"31,611",20.2,21%,62 : 38,
2020,601–800,Metropolitan Autonomous University,"57,827",20.0,0%,48 : 52,
2020,601–800,Middle East Technical University,"27,455",31.6,6%,44 : 56,
2020,601–800,Miguel Hernández University of Elche,"13,591",20.0,5%,49 : 51,
2020,601–800,University of Minho,"18,066",17.9,10%,54 : 46,
2020,601–800,Montana State University,"14,357",19.4,3%,46 : 54,
2020,601–800,Tecnológico de Monterrey,"14,343",16.2,11%,41 : 59,
2020,601–800,Nanjing University of Information Science and Technology,"21,857",15.5,3%,,
2020,601–800,Nanjing Medical University,"15,420",9.0,5%,,
2020,601–800,Nanjing Normal University,"27,490",13.2,3%,70 : 30,
2020,601–800,Nantes Université,"37,078",24.7,11%,56 : 44,
2020,601–800,National Autonomous University of Mexico,"161,718",17.1,8%,51 : 49,
2020,601–800,National Cheng Kung University (NCKU),"20,663",13.7,13%,37 : 63,
2020,601–800,National Institute of Applied Sciences of Lyon (INSA Lyon),"6,173",19.6,28%,32 : 68,
2020,601–800,National University of Science and Technology (MISiS),"7,090",11.3,26%,41 : 59,
2020,601–800,National Taiwan Normal University,"10,789",12.1,24%,,
2020,601–800,National Technical University of Athens,"14,133",20.6,8%,33 : 67,
2020,601–800,"University of Nevada, Las Vegas","24,982",22.7,5%,57 : 43,
2020,601–800,New Mexico State University (Main campus),"12,753",16.5,8%,54 : 46,
2020,601–800,Nippon Medical School,850,0.9,0%,34 : 66,
2020,601–800,University of North Carolina at Greensboro,"18,999",22.2,4%,66 : 34,
2020,601–800,Northwestern Polytechnical University,"28,432",13.9,4%,26 : 74,
2020,601–800,Nottingham Trent University,"24,140",14.9,19%,57 : 43,
2020,601–800,NOVA University of Lisbon,"19,694",18.1,17%,50 : 50,
2020,601–800,Ohio University (Main campus),"25,013",22.3,5%,56 : 44,
2020,601–800,Old Dominion University,"18,878",18.2,3%,55 : 45,
2020,601–800,University of Oviedo,"21,663",12.7,3%,54 : 46,
2020,601–800,Oxford Brookes University,"13,915",16.2,28%,59 : 41,
2020,601–800,Palacký University Olomouc,"17,443",13.8,12%,69 : 31,
2020,601–800,University of Palermo,"29,437",20.5,1%,58 : 42,
2020,601–800,Panjab University,"19,912",23.4,1%,49 : 51,
2020,601–800,Panthéon-Sorbonne University – Paris 1,"33,883",26.1,21%,59 : 41,
2020,601–800,University of Parma,"25,140",27.4,6%,56 : 44,
2020,601–800,Universitat Politècnica de Catalunya,"25,484",10.6,16%,28 : 72,
2020,601–800,Pontifical Catholic University of Rio de Janeiro (PUC-Rio),"15,581",21.9,5%,51 : 49,
2020,601–800,Portland State University,"20,219",18.4,9%,55 : 45,
2020,601–800,University of Pretoria,"35,086",22.0,8%,57 : 43,
2020,601–800,Pusan National University,"24,331",18.3,11%,47 : 53,
2020,601–800,Universiti Putra Malaysia,"20,018",12.1,23%,73 : 27,
2020,601–800,Université du Québec,"52,994",19.7,11%,58 : 42,
2020,601–800,University of Regina,"12,935",23.4,22%,59 : 41,
2020,601–800,University of Rennes 1,"28,351",18.0,12%,53 : 47,
2020,601–800,Roskilde University,"6,382",18.0,12%,63 : 37,
2020,601–800,Toronto Metropolitan University,"33,694",43.1,4%,55 : 45,
2020,601–800,Universiti Sains Malaysia,"20,908",10.7,15%,68 : 32,
2020,601–800,Saint Petersburg State University,"21,489",7.4,12%,63 : 37,
2020,601–800,University of Salamanca,"28,673",17.6,16%,59 : 41,
2020,601–800,University of Salento,"12,040",29.7,1%,63 : 37,
2020,601–800,University of Santiago de Compostela,"25,455",15.2,8%,61 : 39,
2020,601–800,University of Sassari,"12,993",24.1,2%,66 : 34,
2020,601–800,Savitribai Phule Pune University,"6,056",12.7,2%,58 : 42,
2020,601–800,Shahid Beheshti University of Medical Sciences,"12,713",9.1,2%,60 : 40,
2020,601–800,Shandong University,"45,767",14.6,7%,,
2020,601–800,University of Sharjah,"14,286",20.8,60%,66 : 34,
2020,601–800,Université de Sherbrooke,"15,667",12.9,7%,55 : 45,
2020,601–800,Shiraz University of Technology,"1,602",15.9,0%,37 : 63,
2020,601–800,Sichuan University,"64,648",13.8,4%,50 : 50,
2020,601–800,Sidi Mohamed Ben Abdellah University,"90,736",57.1,2%,42 : 58,
2020,601–800,University of South Dakota,"14,542",35.1,3%,61 : 39,
2020,601–800,Southern Cross University,"9,064",25.0,25%,63 : 37,
2020,601–800,University of Southern Queensland,"12,405",25.8,15%,57 : 43,
2020,601–800,University of Split,"20,043",22.5,2%,,
2020,601–800,Stevens Institute of Technology,"5,943",16.7,38%,29 : 71,
2020,601–800,University of the Sunshine Coast,"9,720",31.3,17%,65 : 35,
2020,601–800,University of Tabriz,"20,360",26.4,0%,47 : 53,
2020,601–800,Tabriz University of Medical Sciences,"8,047",9.5,0%,50 : 50,
2020,601–800,University of Technology of Compiègne,"4,229",15.4,23%,37 : 63,
2020,601–800,University of Tehran,"53,614",24.5,2%,44 : 56,
2020,601–800,Universiti Teknologi Malaysia,"19,087",11.2,14%,52 : 48,
