year,Rank,Name,Overall,Teaching,Research Environment,Research Quality,Industry,International Outlook,rank_prefix
2023,601–800,Abdul Wali Khan University Mardan,34.0–39.2,15.0,12.0,88.0,36.9,46.4,
2023,601–800,Åbo Akademi University,34.0–39.2,22.0,31.2,44.4,40.0,65.0,
2023,601–800,Addis Ababa University,34.0–39.2,19.6,12.4,79.5,41.9,46.6,
2023,601–800,Ahvaz Jundishapur University of Medical Sciences (AJUMS),34.0–39.2,33.5,10.0,65.5,37.5,18.2,
2023,601–800,Ajou University,34.0–39.2,31.1,37.5,41.7,74.3,44.4,
2023,601–800,Amedeo Avogadro University of Eastern Piedmont,34.0–39.2,13.9,22.2,64.5,37.5,41.6,
2023,601–800,American University,34.0–39.2,40.7,16.8,55.7,42.5,37.3,
2023,601–800,American University of Sharjah,34.0–39.2,20.9,21.3,45.6,38.9,93.5,
2023,601–800,Amirkabir University of Technology,34.0–39.2,30.1,31.9,54.9,64.9,31.7,
2023,601–800,University of Antofagasta,34.0–39.2,14.8,9.5,81.0,36.9,52.4,
2023,601–800,University of Arkansas,34.0–39.2,29.1,27.6,48.5,39.5,30.6,
2023,601–800,Auburn University,34.0–39.2,32.4,23.4,45.9,43.8,49.3,
2023,601–800,Azarbaijan Shahid Madani University,34.0–39.2,18.1,13.0,83.8,38.4,22.7,
2023,601–800,University of Babylon,34.0–39.2,18.0,7.8,85.0,37.0,21.6,
2023,601–800,Bahçeşehir University,34.0–39.2,19.3,20.9,62.3,51.9,49.5,
2023,601–800,Bahria University,34.0–39.2,13.6,9.1,79.7,37.4,43.7,
2023,601–800,Banaras Hindu University,34.0–39.2,38.8,16.9,66.0,37.0,20.1,
2023,601–800,University of Bari Aldo Moro,34.0–39.2,16.6,22.8,72.5,38.9,33.6,
2023,601–800,Bar-Ilan University,34.0–39.2,30.5,34.0,42.0,49.4,50.3,
2023,601–800,Baylor University,34.0–39.2,33.7,18.3,52.4,37.4,29.3,
2023,601–800,Beirut Arab University,34.0–39.2,33.6,16.4,56.1,37.0,83.9,
2023,601–800,Ben-Gurion University of the Negev,34.0–39.2,30.3,31.1,43.4,42.8,37.0,
2023,601–800,Benha University,34.0–39.2,16.5,8.6,77.0,37.8,45.1,
2023,601–800,Université Bourgogne Franche-Comté (UBFC),34.0–39.2,19.6,18.3,69.7,40.7,55.4,
2023,601–800,Ca’ Foscari University of Venice,34.0–39.2,34.4,32.3,34.3,44.6,60.8,
2023,601–800,University of Camerino (Unicam),34.0–39.2,20.9,15.8,61.4,44.7,49.3,
2023,601–800,University of Canterbury,34.0–39.2,25.2,27.5,45.3,39.7,92.0,
2023,601–800,Capital Medical University,34.0–39.2,30.4,18.3,65.8,37.3,22.8,
2023,601–800,Carleton University,34.0–39.2,21.5,30.5,50.4,43.0,72.2,
2023,601–800,University of Central Florida,34.0–39.2,26.1,29.5,60.1,46.0,34.4,
2023,601–800,Central Queensland University,34.0–39.2,19.4,19.6,66.5,40.3,61.7,
2023,601–800,Chongqing University,34.0–39.2,27.8,33.2,52.8,85.2,24.8,
2023,601–800,Chung-Ang University,34.0–39.2,37.3,38.3,29.2,78.6,56.1,
2023,601–800,Clark University,34.0–39.2,24.9,20.7,64.9,36.9,58.4,
2023,601–800,University of Coimbra,34.0–39.2,25.1,35.2,40.4,49.8,59.5,
2023,601–800,University of Colombo,34.0–39.2,28.9,9.6,74.5,37.0,37.0,
2023,601–800,COMSATS University Islamabad,34.0–39.2,17.1,14.7,78.2,37.0,46.8,
2023,601–800,Concordia University,34.0–39.2,22.6,27.4,46.4,39.2,85.6,
2023,601–800,University of Córdoba,34.0–39.2,22.7,21.2,56.0,39.4,47.5,
2023,601–800,University of Costa Rica,34.0–39.2,18.2,9.0,71.2,36.9,48.1,
2023,601–800,Covenant University,34.0–39.2,22.1,24.8,59.4,44.3,46.0,
2023,601–800,Cyprus University of Technology,34.0–39.2,23.7,16.7,53.9,38.9,78.6,
2023,601–800,Dalian University of Technology,34.0–39.2,28.6,29.6,46.1,73.0,31.9,
2023,601–800,Delhi Technological University,34.0–39.2,17.8,17.0,80.1,42.5,17.3,
2023,601–800,De Montfort University,34.0–39.2,17.0,14.8,59.3,37.0,89.6,
2023,601–800,University of Derby,34.0–39.2,16.5,12.0,66.5,37.4,70.2,
2023,601–800,Universidad del Desarrollo,34.0–39.2,15.0,10.1,73.8,39.6,50.6,
2023,601–800,University of Dhaka,34.0–39.2,15.2,8.6,85.9,37.3,43.1,
2023,601–800,Dow University of Health Sciences,34.0–39.2,20.8,8.2,74.0,37.2,35.8,
2023,601–800,University of Eastern Finland,34.0–39.2,24.8,29.1,58.3,40.0,50.5,
2023,601–800,Universidade Eduardo Mondlane,34.0–39.2,12.1,8.4,89.4,36.9,48.7,
2023,601–800,"University of Engineering and Technology, Taxila",34.0–39.2,15.1,12.5,88.9,37.2,42.7,
2023,601–800,ENSTA Bretagne,34.0–39.2,26.3,23.3,48.7,64.7,49.5,
2023,601–800,Eötvös Loránd University,34.0–39.2,32.9,18.2,49.6,37.2,52.1,
2023,601–800,Fayoum University,34.0–39.2,15.3,10.4,79.7,40.2,42.4,
2023,601–800,Universidade Federal do Rio Grande do Sul,34.0–39.2,32.1,21.9,50.8,39.8,28.7,
2023,601–800,Universidade Federal de São Paulo (UNIFESP),34.0–39.2,29.6,21.4,55.4,37.3,30.5,
2023,601–800,Federation University Australia,34.0–39.2,18.6,15.8,70.5,41.1,81.2,
2023,601–800,Financial University under the Government of the Russian Federation,34.0–39.2,18.8,14.6,71.1,39.7,23.7,
2023,601–800,Gabriele d‘Annunzio University,34.0–39.2,15.1,18.9,72.9,37.8,38.4,
2023,601–800,University of Georgia (USA),34.0–39.2,39.5,25.8,52.8,39.2,37.6,
2023,601–800,Glasgow Caledonian University,34.0–39.2,18.4,13.8,65.4,37.4,69.0,
2023,601–800,University of Granada,34.0–39.2,23.2,28.8,50.5,37.2,50.2,
2023,601–800,Graphic Era University,34.0–39.2,25.0,9.0,83.1,41.6,25.5,
2023,601–800,University of Graz,34.0–39.2,25.2,19.3,59.3,38.2,81.7,
2023,601–800,Graz University of Technology,34.0–39.2,32.0,20.3,42.5,63.1,83.6,
2023,601–800,Guangzhou University,34.0–39.2,16.1,14.3,76.9,41.5,28.9,
2023,601–800,Guangzhou Medical University,34.0–39.2,22.2,8.3,87.6,38.2,24.2,
2023,601–800,Hacettepe University,34.0–39.2,29.0,26.1,51.9,89.1,25.7,
2023,601–800,University of Haifa,34.0–39.2,21.5,29.1,66.4,38.1,36.1,
2023,601–800,Hamburg University of Technology,34.0–39.2,36.1,23.9,42.5,88.1,56.9,
2023,601–800,Hazara University Mansehra,34.0–39.2,17.4,10.1,82.0,37.0,44.3,
2023,601–800,University of Hertfordshire,34.0–39.2,17.7,13.2,58.1,37.3,86.1,
2023,601–800,University of Houston,34.0–39.2,34.9,28.0,48.8,42.5,43.2,
2023,601–800,University of Huddersfield,34.0–39.2,23.2,23.7,49.8,39.7,82.8,
2023,601–800,Icesi University,34.0–39.2,19.1,9.1,86.0,37.4,37.3,
2023,601–800,Ilam University of Medical Sciences,34.0–39.2,26.1,10.7,85.1,38.5,20.8,
2023,601–800,Imam Abdulrahman Bin Faisal University,34.0–39.2,22.1,9.9,64.0,37.5,72.9,
2023,601–800,Indian Institute of Technology Indore,34.0–39.2,32.8,23.7,61.8,39.1,24.9,
2023,601–800,Indraprastha Institute of Information Technology Delhi,34.0–39.2,21.5,17.5,69.6,78.9,33.8,
2023,601–800,"International Islamic University, Islamabad",34.0–39.2,17.2,10.8,80.7,36.9,52.2,
2023,601–800,Iran University of Medical Sciences,34.0–39.2,46.0,14.9,56.1,41.7,27.1,
2023,601–800,Istanbul Technical University,34.0–39.2,31.9,35.5,29.1,100.0,42.6,
2023,601–800,Jagiellonian University,34.0–39.2,31.3,25.3,56.7,37.6,40.9,
2023,601–800,Jamia Hamdard University,34.0–39.2,18.9,12.6,73.3,40.5,31.3,
2023,601–800,Jawaharlal Nehru University,34.0–39.2,44.1,23.5,38.3,37.9,19.5,
2023,601–800,Jiangsu University,34.0–39.2,21.0,12.5,66.5,58.8,44.4,
2023,601–800,Jinan University (China),34.0–39.2,21.6,20.2,57.1,45.0,52.9,
2023,601–800,University of Johannesburg,34.0–39.2,24.7,33.4,35.8,45.5,74.9,
2023,601–800,Jönköping University,34.0–39.2,18.6,18.3,58.9,38.1,65.5,
2023,601–800,The University of Jordan,34.0–39.2,24.8,12.4,60.9,40.8,59.9,
2023,601–800,Jouf University,34.0–39.2,27.3,17.7,47.7,38.4,75.0,
2023,601–800,RPTU University Kaiserslautern-Landau,34.0–39.2,37.5,26.7,32.2,62.5,54.9,
2023,601–800,Kalasalingam Academy of Research and Education,34.0–39.2,22.3,9.3,82.3,39.3,23.3,
2023,601–800,Kansai Medical University,34.0–39.2,27.6,8.5,82.6,38.1,18.2,
2023,601–800,University of Kashan,34.0–39.2,21.4,19.2,76.3,38.4,22.8,
2023,601–800,Universiti Kebangsaan Malaysia,34.0–39.2,37.6,23.9,47.1,40.1,65.7,
2023,601–800,KIIT University,34.0–39.2,30.3,13.6,67.5,69.5,28.0,
2023,601–800,King Saud bin Abdulaziz University for Health Sciences,34.0–39.2,34.8,13.9,50.1,42.9,62.9,
2023,601–800,Konkuk University,34.0–39.2,30.6,37.8,30.5,45.8,42.1,
2023,601–800,Kore University of Enna,34.0–39.2,16.7,12.1,86.3,37.9,37.7,
2023,601–800,University of Kurdistan,34.0–39.2,14.7,14.4,74.2,41.8,30.9,
2023,601–800,Lahore University of Management Sciences,34.0–39.2,21.5,15.7,64.5,38.8,47.2,
2023,601–800,Lehigh University,34.0–39.2,28.3,21.4,52.3,39.3,65.2,
2023,601–800,University of Limerick,34.0–39.2,24.2,30.3,50.8,40.7,83.0,
2023,601–800,London South Bank University,34.0–39.2,18.0,12.1,63.5,37.5,87.7,
2023,601–800,University of Lorraine,34.0–39.2,23.2,17.8,54.6,39.7,64.7,
2023,601–800,Louisiana State University,34.0–39.2,34.8,21.4,47.0,38.2,39.9,
2023,601–800,Lviv Polytechnic National University,34.0–39.2,19.4,10.7,53.7,38.0,25.3,
2023,601–800,Maharishi Markandeshwar University (MMU),34.0–39.2,19.9,8.2,76.8,37.3,26.6,
2023,601–800,Majmaah University,34.0–39.2,16.0,8.5,71.4,37.0,72.6,
2023,601–800,University of Malakand,34.0–39.2,17.0,11.4,79.3,37.5,44.8,
2023,601–800,Manchester Metropolitan University,34.0–39.2,19.1,17.4,69.1,37.4,73.8,
2023,601–800,Mansoura University,34.0–39.2,20.7,11.5,80.6,43.7,48.9,
2023,601–800,Marche Polytechnic University,34.0–39.2,20.4,22.3,73.1,45.4,33.9,
2023,601–800,"University of Maryland, Baltimore County",34.0–39.2,23.0,22.2,58.4,37.9,37.7,
2023,601–800,Mashhad University of Medical Sciences,34.0–39.2,29.3,13.5,60.9,37.0,26.2,
2023,601–800,Massey University,34.0–39.2,24.3,25.8,39.7,43.8,92.9,
2023,601–800,Medical University of Lodz,34.0–39.2,20.7,9.7,80.1,37.1,30.4,
2023,601–800,Memorial University of Newfoundland,34.0–39.2,23.3,22.7,47.6,72.1,81.2,
2023,601–800,Minia University,34.0–39.2,15.9,8.5,74.9,37.1,46.2,
2023,601–800,Mizzou - University of Missouri,34.0–39.2,34.8,25.3,52.1,40.2,44.7,
2023,601–800,University of Mohaghegh Ardabili,34.0–39.2,20.9,11.1,75.1,37.2,27.5,
2023,601–800,University of Nairobi,34.0–39.2,13.2,8.8,86.9,36.9,47.3,
2023,601–800,University of Namibia,34.0–39.2,13.3,8.0,90.3,36.9,64.2,
2023,601–800,Nanjing Agricultural University,34.0–39.2,20.5,24.1,59.5,47.5,24.9,
2023,601–800,Nantes Université,34.0–39.2,27.3,24.4,62.0,42.0,51.9,
2023,601–800,National Cheng Kung University (NCKU),34.0–39.2,31.9,39.9,25.2,100.0,38.7,
2023,601–800,National University of Science and Technology (MISiS),34.0–39.2,30.7,22.2,38.3,85.9,64.6,
2023,601–800,National Taiwan University of Science and Technology (Taiwan Tech),34.0–39.2,26.8,35.9,41.6,65.9,53.7,
2023,601–800,National Institute of Technology Silchar,34.0–39.2,28.4,16.0,61.3,38.0,17.7,
2023,601–800,National Yunlin University of Science and Technology,34.0–39.2,19.6,27.1,57.1,93.3,34.3,
2023,601–800,Near East University,34.0–39.2,20.7,17.4,57.6,78.5,95.7,
2023,601–800,"University of Nevada, Las Vegas",34.0–39.2,31.8,24.6,50.7,37.3,31.0,
2023,601–800,University of New Brunswick UNB,34.0–39.2,20.5,21.3,52.4,38.4,74.8,
2023,601–800,New Jersey Institute of Technology,34.0–39.2,20.5,20.6,60.6,40.1,85.2,
2023,601–800,University of North Carolina at Charlotte,34.0–39.2,20.2,19.3,71.7,39.4,31.6,
2023,601–800,North South University,34.0–39.2,12.7,9.3,87.8,36.9,34.8,
2023,601–800,North-West University,34.0–39.2,20.4,18.5,67.3,40.4,50.8,
2023,601–800,Norwegian University of Life Sciences,34.0–39.2,25.0,13.3,61.8,41.0,72.3,
2023,601–800,NOVA University of Lisbon,34.0–39.2,23.7,31.1,42.4,54.5,64.2,
2023,601–800,"University of Occupational and Environmental Health, Japan",34.0–39.2,27.1,10.8,78.6,42.1,20.3,
2023,601–800,Oklahoma State University,34.0–39.2,29.7,20.5,53.8,39.6,45.7,
2023,601–800,Ontario Tech University,34.0–39.2,19.5,24.3,53.0,40.6,60.9,
2023,601–800,The Open University,34.0–39.2,19.2,16.9,60.5,37.1,57.3,
2023,601–800,Oxford Brookes University,34.0–39.2,24.6,22.7,52.8,37.2,83.6,
2023,601–800,University of Parma,34.0–39.2,18.3,22.1,65.1,41.9,37.1,
2023,601–800,Universidad Peruana Cayetano Heredia,34.0–39.2,20.7,12.0,80.9,41.9,47.2,
2023,601–800,University of Perugia,34.0–39.2,21.6,19.3,73.5,41.9,46.0,
2023,601–800,Plekhanov Russian University of Economics,34.0–39.2,21.9,12.2,66.7,40.1,42.1,
2023,601–800,Polytechnic University of Bari,34.0–39.2,18.5,23.1,73.3,57.9,35.0,
2023,601–800,Polytechnic University of Turin,34.0–39.2,23.9,26.7,58.4,55.7,48.7,
2023,601–800,Prince Sattam Bin Abdulaziz University,34.0–39.2,17.7,9.9,80.4,37.8,73.6,
2023,601–800,Universiti Putra Malaysia,34.0–39.2,38.5,28.2,28.8,74.3,79.4,
2023,601–800,Qingdao University,34.0–39.2,16.4,14.7,75.9,40.9,22.1,
2023,601–800,Université du Québec,34.0–39.2,26.9,29.1,35.6,43.8,72.0,
2023,601–800,University of Regina,34.0–39.2,17.6,18.0,64.4,39.0,68.3,
2023,601–800,Rensselaer Polytechnic Institute,34.0–39.2,28.9,26.1,51.0,59.1,72.6,
2023,601–800,Riga Stradiņš University,34.0–39.2,16.2,11.2,75.5,38.2,73.1,
2023,601–800,Riphah International University,34.0–39.2,13.6,9.0,82.8,37.0,44.5,
2023,601–800,Rovira i Virgili University,34.0–39.2,21.9,22.3,61.5,40.5,55.2,
2023,601–800,RUDN University,34.0–39.2,38.0,21.5,37.9,43.4,63.5,
2023,601–800,Universiti Sains Malaysia,34.0–39.2,36.1,25.3,43.2,44.8,60.6,
2023,601–800,San Diego State University,34.0–39.2,24.5,11.1,69.4,37.6,33.5,
2023,601–800,University of Sannio,34.0–39.2,18.0,18.5,70.8,55.5,28.6,
2023,601–800,University of Santiago de Compostela,34.0–39.2,24.2,19.8,55.7,40.7,45.6,
2023,601–800,Savitribai Phule Pune University,34.0–39.2,40.6,23.5,46.0,38.7,22.0,
2023,601–800,University of Campania Luigi Vanvitelli,34.0–39.2,23.3,8.6,78.0,37.8,28.9,
2023,601–800,Shanghai University,34.0–39.2,24.7,33.1,41.4,75.3,35.3,
2023,601–800,"Soochow University, China",34.0–39.2,23.0,21.4,64.5,59.9,25.9,
2023,601–800,Southern Cross University,34.0–39.2,18.7,24.9,55.9,47.4,80.7,
2023,601–800,University of Strasbourg,34.0–39.2,24.7,23.1,59.6,44.2,73.3,
2023,601–800,Sultan Qaboos University,34.0–39.2,23.1,18.4,56.9,40.6,74.9,
2023,601–800,University of the Sunshine Coast,34.0–39.2,19.5,26.5,48.0,42.9,70.5,
2023,601–800,SUNY Binghamton University,34.0–39.2,25.3,20.4,56.8,40.0,37.0,
2023,601–800,University of Tabriz,34.0–39.2,23.4,21.4,68.9,41.0,36.7,
2023,601–800,Tabriz University of Medical Sciences,34.0–39.2,42.4,13.9,58.4,37.1,25.7,
2023,601–800,Taif University,34.0–39.2,16.9,12.4,75.3,38.8,72.0,
2023,601–800,Tallinn University of Technology,34.0–39.2,20.2,20.8,55.1,52.4,77.6,
2023,601–800,University of Tehran,34.0–39.2,32.9,31.7,51.9,36.9,29.0,
2023,601–800,Tehran University of Medical Sciences,34.0–39.2,46.4,17.4,44.8,40.6,31.7,
2023,601–800,Universiti Teknologi Malaysia,34.0–39.2,33.0,28.9,41.7,46.2,64.2,
2023,601–800,University of Texas at Arlington,34.0–39.2,23.9,19.2,56.8,40.2,45.6,
2023,601–800,The University of Texas at San Antonio,34.0–39.2,21.2,21.5,69.0,39.0,38.0,
2023,601–800,Thapar Institute of Engineering and Technology,34.0–39.2,21.3,12.0,88.4,37.3,23.4,
2023,601–800,University of Toledo,34.0–39.2,34.8,15.1,49.9,41.9,48.6,
2023,601–800,Tomsk State University,34.0–39.2,41.5,37.4,18.0,88.7,73.5,
2023,601–800,TU Braunschweig,34.0–39.2,26.4,15.4,53.8,42.8,58.4,
2023,601–800,University of Ulsan,34.0–39.2,21.8,24.4,66.2,65.1,23.7,
2023,601–800,Ulster University,34.0–39.2,19.9,22.3,50.5,39.0,77.6,
2023,601–800,Umm Al-Qura University,34.0–39.2,30.2,13.3,51.7,59.9,82.2,
2023,601–800,Paris Lodron Universität Salzburg,34.0–39.2,26.5,22.8,48.8,41.3,95.2,
2023,601–800,Wenzhou University,34.0–39.2,14.9,11.2,86.3,40.6,27.8,
2023,601–800,University of the Western Cape,34.0–39.2,20.4,23.7,61.6,36.9,55.8,
2023,601–800,University of the West of Scotland,34.0–39.2,24.1,15.5,61.5,37.9,76.8,
2023,601–800,University of Windsor,34.0–39.2,35.1,29.4,34.5,44.2,88.7,
2023,601–800,University of Wolverhampton,34.0–39.2,18.2,14.3,68.8,37.3,72.0,
2023,601–800,University of Wuppertal,34.0–39.2,26.4,26.7,52.8,52.1,47.6,
2023,601–800,Xi’an Jiaotong-Liverpool University,34.0–39.2,17.8,14.8,68.2,38.2,72.4,
2023,601–800,Yokohama City University,34.0–39.2,26.4,10.2,82.8,47.6,25.2,
2023,601–800,Zhengzhou University,34.0–39.2,17.8,15.4,71.8,38.3,22.2,
2023,801–1000,University of the Aegean,29.8–33.9,17.3,19.3,53.7,62.8,34.7,
2023,801–1000,"University of Agriculture, Faisalabad",29.8–33.9,24.0,17.4,55.3,46.7,45.0,
2023,801–1000,The University of Aizu,29.8–33.9,21.9,13.0,50.8,40.0,74.6,
2023,801–1000,The University of Alabama,29.8–33.9,27.2,19.1,54.2,37.5,31.0,
2023,801–1000,Al-Azhar University,29.8–33.9,14.9,9.6,63.3,37.0,48.7,
2023,801–1000,Al-Balqa Applied University,29.8–33.9,12.9,11.7,69.8,41.2,41.3,
2023,801–1000,University of Alcalá,29.8–33.9,21.3,14.0,50.8,39.4,60.4,
2023,801–1000,Alexandria University,29.8–33.9,18.6,13.7,56.2,40.7,46.1,
2023,801–1000,Aligarh Muslim University,29.8–33.9,35.7,12.9,51.1,40.0,27.7,
2023,801–1000,American University in Cairo,29.8–33.9,24.4,26.6,32.5,40.4,64.4,
2023,801–1000,Anna University,29.8–33.9,21.3,26.6,53.5,45.2,16.5,
2023,801–1000,HES-SO University of Applied Sciences and Arts of Western Switzerland,29.8–33.9,21.0,11.4,41.2,40.4,90.5,
2023,801–1000,Aristotle University of Thessaloniki,29.8–33.9,19.0,16.2,56.9,41.4,40.4,
2023,801–1000,Athens University of Economics and Business,29.8–33.9,18.3,26.6,42.1,38.9,48.4,
2023,801–1000,Universidad Autónoma de Chile,29.8–33.9,13.2,10.2,72.4,36.9,49.7,
2023,801–1000,University of Aveiro,29.8–33.9,25.9,25.7,40.2,39.0,50.4,
2023,801–1000,University of the Balearic Islands,29.8–33.9,19.2,16.3,51.2,37.0,49.6,
2023,801–1000,University of the Basque Country,29.8–33.9,21.5,21.8,51.7,39.6,44.5,
2023,801–1000,University of Bedfordshire,29.8–33.9,17.9,15.2,49.7,37.1,79.2,
2023,801–1000,University of Beira Interior,29.8–33.9,17.8,20.9,50.6,38.4,58.1,
2023,801–1000,University of Belgrade,29.8–33.9,21.1,33.0,44.5,42.9,43.4,
2023,801–1000,Beni-Suef University,29.8–33.9,17.9,8.7,67.8,36.9,45.9,
2023,801–1000,University of Bergamo,29.8–33.9,18.2,22.4,51.5,41.2,35.5,
2023,801–1000,Bharathiar University,29.8–33.9,36.6,27.6,30.4,37.5,23.7,
2023,801–1000,Bilkent University,29.8–33.9,23.4,24.2,43.5,55.3,63.7,
2023,801–1000,"Birla Institute of Technology and Science, Pilani",29.8–33.9,20.3,11.3,63.8,38.2,19.8,
2023,801–1000,Boğaziçi University,29.8–33.9,24.4,24.6,39.8,54.1,41.8,
2023,801–1000,University of Brighton,29.8–33.9,17.9,15.6,53.0,37.6,78.0,
2023,801–1000,Cairo University,29.8–33.9,23.6,17.1,51.7,37.6,38.7,
2023,801–1000,University of Calabria,29.8–33.9,17.1,18.0,57.3,37.4,37.9,
2023,801–1000,Chapman University,29.8–33.9,38.5,13.9,43.3,37.4,40.6,
2023,801–1000,Institute of Chemical Technology,29.8–33.9,38.1,19.9,35.6,42.5,15.1,
2023,801–1000,Chengdu University,29.8–33.9,16.5,10.6,67.5,42.7,22.4,
2023,801–1000,"China University of Petroleum, Beijing",29.8–33.9,24.4,25.2,38.4,94.6,22.4,
2023,801–1000,Chulalongkorn University,29.8–33.9,31.5,25.5,34.5,87.5,38.1,
2023,801–1000,Clemson University,29.8–33.9,25.2,21.4,41.7,40.9,43.7,
2023,801–1000,University of Clermont Auvergne,29.8–33.9,18.7,16.3,48.9,38.2,61.2,
2023,801–1000,Coventry University,29.8–33.9,18.8,14.4,52.4,37.1,94.0,
2023,801–1000,CY Cergy Paris University,29.8–33.9,22.7,24.6,35.9,42.4,88.2,
2023,801–1000,University of Dayton,29.8–33.9,32.6,25.4,29.5,43.4,33.1,
2023,801–1000,University of Deusto,29.8–33.9,18.9,20.3,49.9,46.1,47.4,
2023,801–1000,Diego Portales University,29.8–33.9,15.4,11.1,69.5,36.9,52.1,
2023,801–1000,Donghua University,29.8–33.9,20.7,19.6,55.1,65.0,32.2,
2023,801–1000,Duzce University,29.8–33.9,20.4,14.6,56.7,83.5,26.6,
2023,801–1000,Edge Hill University,29.8–33.9,17.7,14.2,58.0,37.0,49.1,
2023,801–1000,"University of Engineering and Technology, Peshawar",29.8–33.9,14.2,11.8,62.0,38.2,44.6,
2023,801–1000,Ewha Womans University,29.8–33.9,32.3,33.1,26.2,70.4,44.3,
2023,801–1000,Federal University of Minas Gerais,29.8–33.9,34.2,19.1,42.2,38.7,29.4,
2023,801–1000,Universidade Federal de Sergipe,29.8–33.9,17.4,9.9,67.2,36.9,23.1,
2023,801–1000,Firat University,29.8–33.9,15.6,9.0,74.6,37.0,25.1,
2023,801–1000,Florida Agricultural and Mechanical University,29.8–33.9,36.8,13.8,36.8,37.3,41.5,
2023,801–1000,Florida Atlantic University,29.8–33.9,21.5,19.3,46.0,42.6,48.5,
2023,801–1000,University of Foggia,29.8–33.9,17.9,21.3,55.7,38.8,26.3,
2023,801–1000,University of the Free State,29.8–33.9,18.1,17.6,49.4,40.1,47.3,
2023,801–1000,Fujita Health University,29.8–33.9,25.1,11.7,64.0,40.2,20.5,
2023,801–1000,Fuzhou University,29.8–33.9,17.2,14.4,60.1,55.0,29.0,
2023,801–1000,University of Girona,29.8–33.9,18.9,21.9,52.8,39.6,53.0,
2023,801–1000,Guangdong University of Technology,29.8–33.9,16.2,14.8,69.9,61.1,25.1,
2023,801–1000,Hiroshima University,29.8–33.9,32.5,23.5,29.7,49.6,38.6,
2023,801–1000,Indian Institute of Technology Patna,29.8–33.9,27.2,24.0,50.1,37.1,17.8,
2023,801–1000,Indian Institute of Technology Gandhinagar,29.8–33.9,34.0,27.5,34.2,44.8,23.9,
2023,801–1000,Universitat Internacional de Catalunya,29.8–33.9,17.6,15.6,57.0,40.2,63.7,
2023,801–1000,University of Ioannina,29.8–33.9,15.5,14.5,60.6,39.0,43.4,
2023,801–1000,ISCTE-University Institute of Lisbon,29.8–33.9,24.0,32.0,36.0,41.8,55.5,
2023,801–1000,The Islamia University of Bahawalpur,29.8–33.9,21.4,12.1,62.9,37.1,43.2,
2023,801–1000,Istanbul Medeniyet University,29.8–33.9,17.7,9.9,66.4,37.0,22.7,
2023,801–1000,ITMO University,29.8–33.9,28.8,32.6,28.2,71.7,65.5,
2023,801–1000,Iuliu Haţieganu University of Medicine and Pharmacy Cluj-Napoca,29.8–33.9,20.7,9.2,61.7,37.3,52.1,
2023,801–1000,University of Jaén,29.8–33.9,18.5,17.6,54.7,37.1,44.7,
2023,801–1000,Juntendo University,29.8–33.9,33.5,18.6,47.3,52.9,22.8,
2023,801–1000,Kansas State University,29.8–33.9,27.5,20.8,41.0,42.2,46.9,
2023,801–1000,Karlstad University,29.8–33.9,17.3,14.4,54.6,37.5,41.2,
2023,801–1000,Kazan Federal University,29.8–33.9,38.8,19.7,23.9,50.7,61.8,
2023,801–1000,Keio University,29.8–33.9,31.8,24.7,44.3,44.9,33.7,
2023,801–1000,Kerman University of Medical Sciences,29.8–33.9,30.6,9.9,51.2,41.0,20.8,
2023,801–1000,Kindai University,29.8–33.9,19.7,11.0,59.8,41.3,27.6,
2023,801–1000,King Faisal University,29.8–33.9,18.4,9.4,55.4,43.0,74.1,
2023,801–1000,King Khalid University,29.8–33.9,21.8,8.9,52.9,37.9,79.3,
2023,801–1000,King Mongkut’s University of Technology Thonburi,29.8–33.9,18.4,18.6,57.0,71.8,36.0,
2023,801–1000,Kingston University,29.8–33.9,18.9,16.1,39.5,37.3,87.7,
2023,801–1000,KL University,29.8–33.9,16.9,9.6,68.4,37.2,17.2,
2023,801–1000,Kobe University,29.8–33.9,33.3,25.2,38.5,46.7,33.1,
2023,801–1000,Kurume University,29.8–33.9,23.0,11.0,60.5,39.4,23.8,
2023,801–1000,Kuwait University,29.8–33.9,18.2,10.2,61.5,38.9,68.5,
2023,801–1000,Kyungpook National University (KNU),29.8–33.9,29.2,35.6,27.5,88.0,44.2,
2023,801–1000,University of Lahore,29.8–33.9,15.3,9.6,65.3,37.5,47.1,
2023,801–1000,Lakehead University,29.8–33.9,18.3,23.0,46.3,38.9,57.6,
2023,801–1000,University of La Laguna,29.8–33.9,18.2,14.2,55.2,38.4,47.9,
2023,801–1000,University of Latvia,29.8–33.9,18.6,27.6,45.3,47.0,54.7,
2023,801–1000,Leeds Beckett University,29.8–33.9,16.7,16.5,58.8,37.4,57.3,
2023,801–1000,Lithuanian University of Health Sciences,29.8–33.9,21.0,10.6,60.7,37.4,58.9,
2023,801–1000,University of Ljubljana,29.8–33.9,21.9,19.5,47.1,42.7,47.9,
2023,801–1000,University of Lleida,29.8–33.9,20.7,19.5,49.1,41.9,42.2,
2023,801–1000,Lovely Professional University,29.8–33.9,18.2,10.6,66.8,38.1,28.9,
2023,801–1000,Mae Fah Luang University,29.8–33.9,15.5,12.4,58.8,38.8,47.0,
2023,801–1000,Mahidol University,29.8–33.9,32.8,22.5,35.8,69.8,45.7,
2023,801–1000,Makerere University,29.8–33.9,21.8,27.7,34.5,52.2,57.6,
