year,Rank,Name,Overall,Teaching,Research Environment,Research Quality,Industry,International Outlook,rank_prefix
2021,301–350,"Royal Holloway, University of London",45.6–47.9,32.3,31.4,65.1,35.7,91.9,
2021,301–350,Rush University,45.6–47.9,39.9,14.6,92.2,41.7,21.3,
2021,301–350,Sejong University,45.6–47.9,26.8,25.3,86.9,44.3,47.3,
2021,301–350,University of South Australia,45.6–47.9,24.5,36.1,67.2,86.9,86.2,
2021,301–350,University of Stirling,45.6–47.9,23.4,26.5,80.0,34.2,83.4,
2021,301–350,Stony Brook University,45.6–47.9,33.3,24.5,78.4,34.7,71.8,
2021,301–350,Syracuse University,45.6–47.9,34.7,28.3,73.7,34.9,49.6,
2021,301–350,Taipei Medical University,45.6–47.9,30.3,33.2,77.5,96.0,40.3,
2021,301–350,Tampere University,45.6–47.9,26.0,32.8,83.3,54.0,51.6,
2021,301–350,Technical University of Darmstadt,45.6–47.9,44.3,44.6,48.1,87.4,58.2,
2021,301–350,Temple University,45.6–47.9,38.8,25.3,81.3,33.3,39.2,
2021,301–350,The University of Tennessee-Knoxville,45.6–47.9,33.1,24.2,81.3,43.7,46.7,
2021,301–350,University of Texas at Dallas,45.6–47.9,25.0,27.7,81.1,39.6,59.8,
2021,301–350,Tokyo Institute of Technology,45.6–47.9,51.8,54.2,34.7,71.8,41.1,
2021,301–350,University of Trento,45.6–47.9,28.1,31.8,74.9,39.8,58.2,
2021,301–350,Tulane University,45.6–47.9,42.9,24.1,78.2,35.8,43.2,
2021,301–350,United Arab Emirates University,45.6–47.9,24.7,21.3,83.6,55.8,89.4,
2021,301–350,University College Cork,45.6–47.9,23.7,23.5,82.9,44.8,82.5,
2021,301–350,Washington State University,45.6–47.9,32.1,30.5,76.9,49.4,49.3,
2021,301–350,Wuhan University,45.6–47.9,43.4,36.8,58.4,86.9,40.4,
2021,351–400,Aix-Marseille University,43.6–45.5,40.6,25.4,66.3,37.0,60.1,
2021,351–400,Babol Noshirvani University of Technology,43.6–45.5,18.8,20.3,100.0,38.3,18.7,
2021,351–400,University of Bayreuth,43.6–45.5,36.4,38.0,56.2,62.7,59.1,
2021,351–400,"Birkbeck, University of London",43.6–45.5,28.7,33.2,60.8,33.5,87.7,
2021,351–400,Universiti Brunei Darussalam,43.6–45.5,24.3,18.6,80.1,35.1,87.4,
2021,351–400,Brunel University of London,43.6–45.5,28.7,26.2,67.1,36.0,96.0,
2021,351–400,Catholic University of Portugal,43.6–45.5,19.3,13.4,95.8,35.3,57.5,
2021,351–400,Central South University,43.6–45.5,32.6,37.1,66.2,96.7,24.3,
2021,351–400,"City, University of London",43.6–45.5,27.0,28.1,69.8,34.4,95.1,
2021,351–400,University of Crete,43.6–45.5,19.1,20.7,91.1,36.6,48.1,
2021,351–400,Drexel University,43.6–45.5,35.7,22.3,73.0,43.0,50.3,
2021,351–400,East China Normal University,43.6–45.5,36.7,33.3,56.5,54.7,61.5,
2021,351–400,University of Fribourg,43.6–45.5,29.5,32.2,60.7,53.6,86.7,
2021,351–400,Grenoble Alpes University,43.6–45.5,33.3,31.0,64.0,35.1,62.0,
2021,351–400,Hanyang University,43.6–45.5,40.1,40.8,42.3,97.6,63.3,
2021,351–400,Hasselt University,43.6–45.5,29.9,37.9,59.0,54.9,68.4,
2021,351–400,Heriot-Watt University,43.6–45.5,28.8,25.0,66.8,44.4,94.0,
2021,351–400,Hong Kong Baptist University,43.6–45.5,30.6,29.8,59.2,38.8,98.4,
2021,351–400,IMT Atlantique,43.6–45.5,36.4,33.5,53.6,95.4,75.9,
2021,351–400,Indian Institute of Technology Ropar,43.6–45.5,30.3,13.0,100.0,35.7,19.1,
2021,351–400,University of Innsbruck,43.6–45.5,32.9,30.7,53.5,51.6,95.9,
2021,351–400,University of Kansas,43.6–45.5,36.6,24.8,68.9,44.0,48.4,
2021,351–400,Khalifa University,43.6–45.5,27.9,34.0,53.1,100.0,90.3,
2021,351–400,University of KwaZulu-Natal,43.6–45.5,28.1,31.3,70.6,36.0,54.3,
2021,351–400,LUT University,43.6–45.5,27.2,31.6,68.1,54.9,62.1,
2021,351–400,University of Liège,43.6–45.5,28.2,37.3,60.3,98.1,71.1,
2021,351–400,Loughborough University,43.6–45.5,33.5,35.4,57.6,37.7,83.3,
2021,351–400,University of Manitoba,43.6–45.5,31.9,31.9,71.3,34.7,54.5,
2021,351–400,University of Milan,43.6–45.5,33.1,29.0,72.8,37.5,43.1,
2021,351–400,University of Milan-Bicocca,43.6–45.5,26.9,21.5,82.9,39.0,44.9,
2021,351–400,Nagoya University,43.6–45.5,47.7,47.8,38.5,87.7,34.9,
2021,351–400,Nankai University,43.6–45.5,37.2,23.5,78.3,43.2,31.2,
2021,351–400,National Tsing Hua University,43.6–45.5,37.4,48.6,48.4,65.3,39.2,
2021,351–400,Northumbria University,43.6–45.5,19.6,17.8,87.3,34.0,74.3,
2021,351–400,NOVA University of Lisbon,43.6–45.5,25.1,28.2,76.6,45.5,61.2,
2021,351–400,"University of Occupational and Environmental Health, Japan",43.6–45.5,27.0,10.2,100.0,40.0,19.3,
2021,351–400,Örebro University,43.6–45.5,17.8,21.7,90.5,35.2,53.8,
2021,351–400,The University of Osaka,43.6–45.5,52.0,50.6,34.0,64.0,38.6,
2021,351–400,Politecnico di Milano,43.6–45.5,32.0,34.4,60.8,75.0,60.5,
2021,351–400,University of Stuttgart,43.6–45.5,39.3,43.5,47.4,96.2,52.8,
2021,351–400,Swedish University of Agricultural Sciences,43.6–45.5,29.5,27.9,74.2,89.5,48.1,
2021,351–400,Swinburne University of Technology,43.6–45.5,24.6,28.2,70.4,41.6,81.1,
2021,351–400,University of Tasmania,43.6–45.5,25.4,32.9,63.3,46.2,90.1,
2021,351–400,University of Turku,43.6–45.5,27.0,30.8,75.6,35.8,54.0,
2021,351–400,UiT The Arctic University of Norway,43.6–45.5,23.0,20.8,83.0,36.0,65.4,
2021,351–400,Umeå University,43.6–45.5,23.0,28.7,79.3,35.2,63.5,
2021,351–400,Université de Versailles Saint-Quentin-en-Yvelines,43.6–45.5,16.5,23.3,86.8,34.6,66.1,
2021,351–400,Victoria University,43.6–45.5,25.0,28.1,70.5,43.6,86.6,
2021,351–400,University of Victoria,43.6–45.5,23.6,31.7,65.1,44.4,87.8,
2021,351–400,Wayne State University,43.6–45.5,33.6,18.4,81.9,48.1,37.4,
2021,401–500,Aberystwyth University,39.8–43.5,23.8,23.8,62.0,38.6,79.0,
2021,401–500,University of Alaska Fairbanks,39.8–43.5,28.8,24.1,67.3,41.3,55.7,
2021,401–500,American University,39.8–43.5,39.5,17.6,69.9,38.7,34.6,
2021,401–500,Aston University,39.8–43.5,21.5,25.6,66.2,36.1,92.4,
2021,401–500,Aswan University,39.8–43.5,12.4,9.1,99.9,33.4,46.9,
2021,401–500,Bangor University,39.8–43.5,22.4,24.0,65.3,34.2,82.3,
2021,401–500,University of Bari Aldo Moro,39.8–43.5,17.1,19.5,87.3,35.8,33.1,
2021,401–500,Bauman Moscow State Technical University,39.8–43.5,32.5,17.1,71.7,69.9,29.4,
2021,401–500,University of Bordeaux,39.8–43.5,31.3,22.3,68.6,37.0,59.9,
2021,401–500,Bournemouth University,39.8–43.5,33.5,20.3,67.3,33.6,79.8,
2021,401–500,University of Bremen,39.8–43.5,35.4,37.2,50.4,50.7,58.7,
2021,401–500,University of Brescia,39.8–43.5,23.4,16.7,80.1,38.4,44.2,
2021,401–500,University of Campinas,39.8–43.5,45.3,43.9,37.2,45.7,32.0,
2021,401–500,Cankaya University,39.8–43.5,15.1,11.6,100.0,35.0,43.2,
2021,401–500,University of Canterbury,39.8–43.5,22.0,26.8,68.9,37.4,93.1,
2021,401–500,Centrale Nantes,39.8–43.5,32.6,31.4,41.1,79.4,84.3,
2021,401–500,CEU Universities,39.8–43.5,17.4,8.9,94.3,37.2,48.3,
2021,401–500,Charles University,39.8–43.5,33.1,26.5,56.3,33.8,62.9,
2021,401–500,"China Medical University, Taiwan",39.8–43.5,27.1,34.8,54.5,96.6,36.3,
2021,401–500,Clark University,39.8–43.5,23.9,22.2,73.5,33.3,57.8,
2021,401–500,Colorado School of Mines,39.8–43.5,30.8,26.2,68.9,46.0,41.0,
2021,401–500,"Colorado State University, Fort Collins",39.8–43.5,28.9,24.7,76.0,39.0,38.3,
2021,401–500,University of Connecticut,39.8–43.5,34.7,28.8,59.0,36.7,53.0,
2021,401–500,University of Denver,39.8–43.5,40.2,22.8,68.9,34.7,27.5,
2021,401–500,Universidad del Desarrollo,39.8–43.5,14.3,9.2,99.5,35.8,49.0,
2021,401–500,Diego Portales University,39.8–43.5,15.4,10.5,96.4,33.4,50.8,
2021,401–500,Durban University of Technology,39.8–43.5,16.8,9.4,99.9,37.5,38.8,
2021,401–500,University of Eastern Finland,39.8–43.5,24.2,28.3,70.9,37.4,50.3,
2021,401–500,Edith Cowan University,39.8–43.5,18.9,22.0,70.8,37.2,84.2,
2021,401–500,University of Toulouse,39.8–43.5,27.0,25.5,64.4,35.8,61.0,
2021,401–500,University of Florence,39.8–43.5,33.7,25.8,65.7,42.5,46.4,
2021,401–500,Florida International University,39.8–43.5,30.6,27.1,67.1,34.4,39.6,
2021,401–500,Free University of Bozen-Bolzano,39.8–43.5,20.7,13.4,81.7,35.3,75.9,
2021,401–500,University of Genoa,39.8–43.5,31.9,24.7,69.7,44.0,43.5,
2021,401–500,University of Georgia (USA),39.8–43.5,40.3,36.1,51.4,36.2,46.3,
2021,401–500,Georgia State University,39.8–43.5,32.1,26.9,62.1,34.4,37.0,
2021,401–500,"Goldsmiths, University of London",39.8–43.5,26.2,27.0,59.5,33.3,81.0,
2021,401–500,Harbin Institute of Technology,39.8–43.5,39.3,37.7,46.9,99.4,37.8,
2021,401–500,Hunan University,39.8–43.5,22.5,22.7,85.3,53.8,24.0,
2021,401–500,University of Ibadan,39.8–43.5,21.4,12.2,88.5,34.0,30.9,
2021,401–500,University of Iceland,39.8–43.5,19.2,31.6,71.9,65.2,63.1,
2021,401–500,Indian Institute of Technology Indore,39.8–43.5,36.2,23.8,70.2,35.0,20.4,
2021,401–500,Iowa State University,39.8–43.5,30.7,32.3,58.8,49.5,57.0,
2021,401–500,Jordan University of Science and Technology,39.8–43.5,17.0,9.0,99.9,38.8,62.5,
2021,401–500,Justus Liebig University Giessen,39.8–43.5,34.6,35.2,54.7,40.7,53.4,
2021,401–500,University of Jyväskylä,39.8–43.5,26.1,30.6,62.6,34.8,51.5,
2021,401–500,University of Kentucky,39.8–43.5,36.6,26.6,56.6,38.1,38.1,
2021,401–500,King Saud University,39.8–43.5,25.0,26.2,63.5,86.6,80.3,
2021,401–500,Koç University,39.8–43.5,29.8,37.4,49.4,63.6,49.5,
2021,401–500,Kyushu University,39.8–43.5,45.3,42.3,33.8,79.0,40.7,
2021,401–500,Linköping University,39.8–43.5,22.8,24.6,75.6,50.1,63.1,
2021,401–500,Institut Agro,39.8–43.5,36.4,22.9,59.7,44.8,60.0,
2021,401–500,Liverpool John Moores University,39.8–43.5,19.2,18.0,78.9,33.8,73.4,
2021,401–500,Makerere University,39.8–43.5,18.3,24.7,68.7,100.0,54.7,
2021,401–500,Mansoura University,39.8–43.5,18.3,10.1,91.9,38.2,46.4,
2021,401–500,Maynooth University,39.8–43.5,19.8,28.8,66.4,36.4,77.6,
2021,401–500,Middlesex University,39.8–43.5,19.7,18.3,74.2,33.6,89.2,
2021,401–500,Missouri University of Science and Technology,39.8–43.5,25.2,25.5,66.8,54.6,65.9,
2021,401–500,Mizzou - University of Missouri,39.8–43.5,35.3,25.7,64.2,34.8,41.5,
2021,401–500,University of Modena and Reggio Emilia,39.8–43.5,31.5,22.1,72.1,41.6,39.9,
2021,401–500,University of Naples Federico II,39.8–43.5,30.7,24.1,73.1,38.8,32.1,
2021,401–500,National and Kapodistrian University of Athens,39.8–43.5,23.2,15.8,76.9,58.6,53.3,
2021,401–500,National Research Nuclear University MEPhI,39.8–43.5,40.5,40.4,26.9,100.0,66.3,
2021,401–500,National Yang-Ming University,39.8–43.5,38.6,19.1,75.1,37.6,22.8,
2021,401–500,University of Nebraska-Lincoln,39.8–43.5,26.1,27.3,62.9,36.9,58.0,
2021,401–500,University of Neuchâtel,39.8–43.5,25.3,29.3,53.3,36.1,92.1,
2021,401–500,Norwegian University of Science and Technology,39.8–43.5,27.2,28.3,64.0,37.6,63.1,
2021,401–500,Oklahoma State University,39.8–43.5,28.6,20.4,75.0,39.4,44.1,
2021,401–500,Oregon State University,39.8–43.5,29.6,29.5,65.1,36.3,53.2,
2021,401–500,University of Pavia,39.8–43.5,27.3,26.9,65.5,59.9,48.0,
2021,401–500,University of Peradeniya,39.8–43.5,16.5,7.8,100.0,34.5,42.1,
2021,401–500,University of the Philippines,39.8–43.5,23.5,16.0,86.7,39.5,33.4,
2021,401–500,University of Pisa,39.8–43.5,26.2,26.2,72.5,40.1,41.9,
2021,401–500,University of Plymouth,39.8–43.5,21.0,20.1,71.7,33.9,71.6,
2021,401–500,Polytechnic University of Bari,39.8–43.5,16.1,20.4,86.7,36.9,34.0,
2021,401–500,Pontificia Universidad Javeriana,39.8–43.5,15.8,9.7,99.3,33.8,44.8,
2021,401–500,University of Porto,39.8–43.5,26.2,27.9,66.1,38.4,57.9,
2021,401–500,University of Rome II – Tor Vergata,39.8–43.5,42.9,19.5,65.4,38.6,56.1,
2021,401–500,Royal Veterinary College,39.8–43.5,25.7,17.4,67.8,43.9,89.1,
2021,401–500,University of St Gallen,39.8–43.5,29.2,19.1,67.6,43.6,95.1,
2021,401–500,Empress Catherine II Saint Petersburg Mining University,39.8–43.5,20.7,10.9,95.1,74.3,29.1,
2021,401–500,University of Salerno,39.8–43.5,18.7,20.7,93.6,36.6,35.5,
2021,401–500,University of Sannio,39.8–43.5,22.9,16.1,82.7,50.6,30.0,
2021,401–500,University of Saskatchewan,39.8–43.5,34.7,27.4,48.9,61.4,73.5,
2021,401–500,Semmelweis University,39.8–43.5,25.9,13.6,79.3,35.1,75.8,
2021,401–500,Sharif University of Technology,39.8–43.5,32.2,41.2,47.2,100.0,25.0,
2021,401–500,Shenzhen University,39.8–43.5,23.3,24.8,74.7,54.1,37.6,
2021,401–500,University of Siena,39.8–43.5,20.8,23.1,83.2,35.9,44.6,
2021,401–500,University of South Carolina-Columbia,39.8–43.5,33.6,27.5,65.6,35.0,44.6,
2021,401–500,South China University of Technology,39.8–43.5,25.4,32.4,69.0,87.8,32.4,
2021,401–500,SRUC (Scotland’s Rural College),39.8–43.5,20.7,17.5,77.4,43.1,55.3,
2021,401–500,University of Strathclyde,39.8–43.5,27.6,31.8,53.1,47.0,86.8,
2021,401–500,Technion Israel Institute of Technology,39.8–43.5,37.1,31.1,55.6,36.1,67.1,
2021,401–500,Tianjin University,39.8–43.5,32.8,40.1,43.7,99.1,32.2,
2021,401–500,Tokyo Medical and Dental University (TMDU),39.8–43.5,46.1,26.6,53.4,65.9,28.2,
2021,401–500,Tongji University,39.8–43.5,36.4,44.9,40.6,98.4,58.6,
2021,401–500,University of Tsukuba,39.8–43.5,43.5,39.0,35.0,47.1,44.6,
2021,401–500,TU Dortmund University,39.8–43.5,36.4,42.1,51.6,45.2,42.4,
2021,401–500,The University of Tulsa,39.8–43.5,34.9,17.1,71.7,49.6,37.6,
2021,401–500,University of Turin,39.8–43.5,22.2,27.1,75.0,41.6,44.5,
2021,401–500,TU Wien,39.8–43.5,35.3,37.4,41.5,65.6,85.6,
2021,401–500,University of Valencia,39.8–43.5,21.8,21.9,74.2,35.8,48.2,
2021,401–500,Verona University,39.8–43.5,28.5,21.2,69.0,41.3,42.3,
2021,401–500,UWE Bristol (University of the West of England),39.8–43.5,17.0,14.5,83.9,33.7,67.1,
2021,401–500,Xi’an Jiaotong University,39.8–43.5,39.3,38.3,44.4,70.3,41.5,
2021,401–500,York University,39.8–43.5,27.3,37.2,50.9,44.1,76.1,
2021,501–600,Abdul Wali Khan University Mardan,36.4–39.7,13.1,9.2,85.5,33.4,45.8,
2021,501–600,Amirkabir University of Technology,36.4–39.7,32.5,35.5,48.6,89.4,24.5,
2021,501–600,University of L’Aquila,36.4–39.7,31.6,20.2,67.1,41.9,32.8,
2021,501–600,Universidad Autónoma de Chile,36.4–39.7,13.4,9.1,84.9,33.4,50.8,
2021,501–600,Bar-Ilan University,36.4–39.7,30.5,36.4,40.5,46.7,52.4,
2021,501–600,Beihang University,36.4–39.7,32.0,34.6,41.9,99.0,31.7,
2021,501–600,Beijing University of Chemical Technology,36.4–39.7,21.4,21.5,68.4,62.4,23.3,
2021,501–600,Beijing Institute of Technology,36.4–39.7,31.5,36.6,40.0,99.9,26.8,
2021,501–600,Bond University,36.4–39.7,22.5,19.8,56.4,35.0,88.3,
2021,501–600,Carleton University,36.4–39.7,20.2,27.0,54.5,35.4,70.7,
2021,501–600,University of Catania,36.4–39.7,29.3,18.5,72.7,35.2,31.5,
2021,501–600,CentraleSupélec,36.4–39.7,31.6,20.9,45.8,62.2,80.8,
2021,501–600,Charles Darwin University,36.4–39.7,22.0,25.9,49.9,46.2,79.0,
2021,501–600,Claude Bernard University Lyon 1,36.4–39.7,25.9,24.4,55.8,38.4,57.5,
2021,501–600,Complutense University of Madrid,36.4–39.7,28.2,30.7,48.5,35.2,44.5,
2021,501–600,University of Costa Rica,36.4–39.7,17.0,8.3,83.9,33.3,48.3,
2021,501–600,Université Côte d'Azur,36.4–39.7,24.2,19.0,67.2,34.1,76.5,
2021,501–600,University of Cyprus,36.4–39.7,23.8,22.7,60.0,47.3,80.9,
2021,501–600,Dublin City University,36.4–39.7,22.6,27.0,55.1,43.0,72.3,
2021,501–600,University of Electronic Science and Technology of China,36.4–39.7,26.1,24.9,62.0,72.6,31.3,
2021,501–600,Ferhat Abbas Sétif University 1,36.4–39.7,20.6,7.5,87.4,33.4,41.2,
2021,501–600,University of Ferrara,36.4–39.7,20.5,21.7,70.8,38.9,45.2,
2021,501–600,Fujita Health University,36.4–39.7,24.8,9.7,85.4,35.1,21.5,
2021,501–600,Graz University of Technology,36.4–39.7,31.3,17.7,52.0,68.8,80.1,
2021,501–600,University of Guelph,36.4–39.7,29.1,29.0,46.6,48.2,59.3,
2021,501–600,Gwangju Institute of Science and Technology (GIST),36.4–39.7,39.5,40.4,38.5,54.8,37.2,
2021,501–600,Hacettepe University,36.4–39.7,26.4,13.2,73.7,36.0,24.4,
2021,501–600,Hofstra University,36.4–39.7,26.6,15.1,79.7,33.3,30.9,
2021,501–600,Hokkaido University,36.4–39.7,45.0,41.5,29.4,64.6,41.9,
2021,501–600,University of Houston,36.4–39.7,33.0,25.4,54.4,37.0,43.4,
2021,501–600,University of Hull,36.4–39.7,23.7,23.5,59.0,35.1,76.2,
2021,501–600,University of Insubria,36.4–39.7,20.0,19.7,74.9,35.7,40.8,
2021,501–600,Iran University of Medical Sciences,36.4–39.7,40.8,11.4,60.4,44.9,22.2,
2021,501–600,Iran University of Science and Technology,36.4–39.7,31.3,35.7,45.3,99.8,17.8,
2021,501–600,ITMO University,36.4–39.7,30.0,32.2,42.7,90.1,63.4,
2021,501–600,Jagiellonian University,36.4–39.7,25.9,18.3,64.9,34.3,38.5,
2021,501–600,University of Kashan,36.4–39.7,23.1,18.5,78.3,37.4,20.4,
2021,501–600,Keele University,36.4–39.7,21.0,24.1,61.9,34.0,72.8,
2021,501–600,King Fahd University of Petroleum and Minerals,36.4–39.7,25.6,15.8,66.4,62.4,77.6,
2021,501–600,King Khalid University,36.4–39.7,22.7,7.3,71.2,33.4,80.9,
2021,501–600,Lagos State University,36.4–39.7,12.9,7.5,93.7,33.4,31.7,
2021,501–600,Leibniz University Hannover,36.4–39.7,37.4,32.1,44.6,50.3,51.3,
2021,501–600,University of Limerick,36.4–39.7,21.3,26.5,52.2,36.4,80.6,
2021,501–600,University of Lincoln,36.4–39.7,17.1,14.6,71.5,34.0,71.7,
2021,501–600,University of Lisbon,36.4–39.7,25.2,31.1,53.6,39.4,57.7,
2021,501–600,Louisiana State University,36.4–39.7,32.6,23.2,53.5,35.2,38.2,
2021,501–600,Lviv Polytechnic National University,36.4–39.7,18.7,8.9,88.2,33.9,24.9,
2021,501–600,Mashhad University of Medical Sciences,36.4–39.7,29.4,12.1,77.9,33.4,21.7,
2021,501–600,Memorial University of Newfoundland,36.4–39.7,22.5,20.6,60.0,53.9,77.9,
2021,501–600,University of Messina,36.4–39.7,27.1,19.6,66.1,34.9,29.7,
2021,501–600,University of Montana,36.4–39.7,35.5,20.4,62.3,33.8,28.0,
2021,501–600,Murdoch University,36.4–39.7,19.8,26.7,54.8,44.4,92.3,
2021,501–600,National Cheng Kung University (NCKU),36.4–39.7,33.7,44.8,25.1,100.0,37.8,
2021,501–600,National Chiao Tung University,36.4–39.7,36.8,47.1,24.1,92.9,38.8,
2021,501–600,National Taiwan University of Science and Technology (Taiwan Tech),36.4–39.7,29.7,41.3,38.6,65.5,44.9,
2021,501–600,University of Nebraska Medical Center,36.4–39.7,34.6,12.7,66.8,37.3,45.2,
2021,501–600,New Jersey Institute of Technology,36.4–39.7,22.6,19.0,58.3,35.4,86.0,
2021,501–600,Northern Arizona University,36.4–39.7,20.5,14.2,83.9,34.0,32.6,
2021,501–600,North-West University,36.4–39.7,20.4,18.5,73.9,39.8,48.1,
2021,501–600,Northwestern Polytechnical University,36.4–39.7,28.4,35.3,48.7,85.4,33.3,
2021,501–600,Universidad Peruana Cayetano Heredia,36.4–39.7,18.3,12.2,80.8,33.9,47.5,
2021,501–600,Polytechnic University of Turin,36.4–39.7,24.1,26.1,55.5,50.5,48.6,
2021,501–600,Pontificia Universidad Católica de Chile,36.4–39.7,25.1,30.5,55.4,77.0,57.8,
2021,501–600,University of Portsmouth,36.4–39.7,18.8,16.7,70.4,33.9,88.6,
2021,501–600,Quaid-i-Azam University,36.4–39.7,18.4,18.0,79.2,33.4,45.5,
2021,501–600,Renmin University of China,36.4–39.7,42.7,22.2,51.7,44.1,41.2,
2021,501–600,Rensselaer Polytechnic Institute,36.4–39.7,29.3,25.9,56.0,55.8,56.6,
2021,501–600,Sabancı University,36.4–39.7,26.4,36.9,46.1,89.8,53.6,
2021,501–600,University of Sassari,36.4–39.7,32.1,28.8,54.3,39.2,37.9,
2021,501–600,Sciences Po,36.4–39.7,29.2,24.8,46.0,37.0,78.4,
2021,501–600,SOAS University of London,36.4–39.7,41.6,39.0,27.0,33.4,79.9,
2021,501–600,"Soochow University, China",36.4–39.7,23.4,22.2,68.6,66.5,28.5,
2021,501–600,Southeast University,36.4–39.7,30.5,36.7,47.1,98.7,37.6,
2021,501–600,University of Southern Queensland,36.4–39.7,21.2,21.7,62.6,39.3,77.7,
2021,501–600,Southwestern University of Finance and Economics,36.4–39.7,20.0,12.6,77.6,36.9,44.5,
2021,501–600,Stevens Institute of Technology,36.4–39.7,22.2,19.4,62.3,38.3,70.6,
2021,501–600,University of Strasbourg,36.4–39.7,28.3,21.3,59.5,39.9,72.4,
2021,501–600,Suez Canal University,36.4–39.7,19.3,8.3,88.1,35.9,46.2,
2021,501–600,Sumy State University,36.4–39.7,19.8,10.4,80.0,37.6,43.5,
2021,501–600,SUNY Binghamton University,36.4–39.7,22.3,26.1,62.3,36.4,39.2,
2021,501–600,University of Tehran,36.4–39.7,37.9,34.0,42.3,46.8,25.2,
2021,501–600,Tehran University of Medical Sciences,36.4–39.7,46.8,18.5,50.9,61.5,24.0,
2021,501–600,Teikyo University,36.4–39.7,15.7,11.0,92.3,34.8,20.0,
2021,501–600,Télécom SudParis – Institut Polytechnique de Paris,36.4–39.7,30.2,25.8,41.4,74.3,95.0,
2021,501–600,The University of Texas at San Antonio,36.4–39.7,19.3,20.1,70.8,35.5,36.5,
2021,501–600,Tomsk State University,36.4–39.7,42.6,36.3,26.1,55.9,73.2,
2021,501–600,University of Trieste,36.4–39.7,28.7,22.6,59.9,38.4,48.5,
2021,501–600,Universiti Tunku Abdul Rahman (UTAR),36.4–39.7,16.2,13.7,80.9,38.1,31.4,
2021,501–600,University of Tuscia,36.4–39.7,18.3,16.7,75.1,35.6,36.4,
2021,501–600,University of Urbino Carlo Bo,36.4–39.7,15.9,14.5,86.3,36.3,49.3,
2021,501–600,Victoria University of Wellington,36.4–39.7,23.4,31.5,45.7,60.7,89.3,
2021,501–600,University of Waikato,36.4–39.7,22.6,28.5,52.3,43.5,93.4,
2021,501–600,The University of the West Indies,36.4–39.7,17.5,10.4,81.1,36.0,55.7,
2021,501–600,University of the West of Scotland,36.4–39.7,17.1,14.3,76.0,33.5,77.6,
2021,501–600,Xiamen University,36.4–39.7,27.5,21.0,68.8,52.3,33.7,
2021,501–600,Zhejiang Normal University,36.4–39.7,16.9,14.9,86.4,64.3,28.5,
2021,601–800,Åbo Akademi University,30.2–36.3,22.4,30.0,43.4,36.9,67.1,
2021,601–800,The University of Aizu,30.2–36.3,21.0,12.8,58.6,35.1,70.6,
2021,601–800,Ajou University,30.2–36.3,26.8,32.4,35.0,71.7,33.5,
2021,601–800,The University of Alabama,30.2–36.3,26.9,17.5,60.3,34.4,29.3,
2021,601–800,University of Alabama in Huntsville,30.2–36.3,20.8,20.9,51.4,70.2,43.9,
2021,601–800,Al-Balqa Applied University,30.2–36.3,12.7,9.9,65.1,41.5,49.4,
2021,601–800,Amedeo Avogadro University of Eastern Piedmont,30.2–36.3,13.2,19.4,63.0,33.7,42.3,
2021,601–800,University of Antofagasta,30.2–36.3,14.5,8.8,69.5,33.4,49.9,
2021,601–800,Aristotle University of Thessaloniki,30.2–36.3,19.1,18.1,67.9,40.2,41.8,
2021,601–800,University of Arkansas,30.2–36.3,27.7,26.9,43.8,36.0,29.8,
2021,601–800,Athens University of Economics and Business,30.2–36.3,15.8,23.4,47.3,38.9,47.2,
2021,601–800,Auburn University,30.2–36.3,30.7,21.4,45.4,40.0,45.7,
2021,601–800,University of Aveiro,30.2–36.3,24.7,26.2,42.1,41.3,54.7,
2021,601–800,University of the Balearic Islands,30.2–36.3,17.6,14.5,62.5,33.4,49.2,
2021,601–800,Banaras Hindu University,30.2–36.3,30.5,15.0,53.2,33.5,18.2,
2021,601–800,University of Beira Interior,30.2–36.3,17.7,17.6,50.8,34.6,56.5,
2021,601–800,University of Belgrade,30.2–36.3,19.5,26.9,45.2,39.3,40.1,
2021,601–800,University of Bergamo,30.2–36.3,18.0,21.4,59.6,39.8,36.5,
2021,601–800,Bilkent University,30.2–36.3,24.5,21.6,50.3,53.6,63.9,
2021,601–800,Birmingham City University,30.2–36.3,16.9,10.6,62.4,33.7,63.9,
2021,601–800,Boğaziçi University,30.2–36.3,24.4,21.8,44.7,56.1,40.7,
2021,601–800,Université Bourgogne Franche-Comté (UBFC),30.2–36.3,20.6,14.3,51.0,37.2,57.0,
2021,601–800,University of Bradford,30.2–36.3,20.3,17.8,45.1,36.0,79.9,
2021,601–800,University of Brighton,30.2–36.3,18.0,14.2,48.1,33.9,76.6,
2021,601–800,Bucharest University of Economic Studies,30.2–36.3,15.6,10.8,69.6,34.5,22.1,
2021,601–800,Ca’ Foscari University of Venice,30.2–36.3,33.8,27.3,30.3,36.5,54.7,
2021,601–800,Cairo University,30.2–36.3,22.7,15.5,55.7,34.3,35.7,
2021,601–800,University of Calabria,30.2–36.3,16.0,17.7,62.9,89.0,38.8,
2021,601–800,University of Central Florida,30.2–36.3,25.0,28.9,51.6,43.6,33.2,
2021,601–800,Chapman University,30.2–36.3,38.1,12.8,38.6,36.8,35.9,
2021,601–800,Institute of Chemical Technology,30.2–36.3,37.6,26.0,39.7,67.0,14.4,
2021,601–800,China Agricultural University,30.2–36.3,32.8,27.8,46.4,50.8,22.6,
2021,601–800,"China University of Petroleum, Beijing",30.2–36.3,24.0,23.2,42.5,96.7,23.5,
