year,Rank,Name,No. of FTE students,No. of students per staff,International students,Female:Male ratio,rank_prefix
2021,1001+,Gebze Technical University,"7,492",23.7,2%,37 : 63,
2021,1001+,"George Emil Palade University of Medicine, Pharmacy, Science, and Technology of Targu Mures","10,629",20.3,8%,53 : 47,
2021,1001+,University of Ghana,"39,872",25.4,1%,46 : 54,
2021,1001+,Gifu University,"7,203",7.5,4%,37 : 63,
2021,1001+,GITAM University,"19,012",15.5,1%,30 : 70,
2021,1001+,Government College University Lahore,"10,012",18.5,1%,41 : 59,
2021,1001+,Grigore T. Popa University of Medicine and Pharmacy,"9,416",11.1,26%,62 : 38,
2021,1001+,University of Guadalajara,"127,330",56.8,0%,53 : 47,
2021,1001+,University of Guanajuato,"27,203",19.8,3%,54 : 46,
2021,1001+,Guangxi University,"38,481",18.4,4%,47 : 53,
2021,1001+,Gubkin Russian State University of Oil and Gas,"9,553",10.1,6%,37 : 63,
2021,1001+,University of Guilan,"17,364",29.8,1%,59 : 41,
2021,1001+,Gunma University,"6,344",7.7,4%,38 : 62,
2021,1001+,Gyeongsang National University,"15,611",14.5,3%,45 : 55,
2021,1001+,Hakim Sabzevari University,"5,311",14.4,2%,53 : 47,
2021,1001+,Hallym University,"8,383",10.4,5%,,
2021,1001+,Hamamatsu University School of Medicine,"1,208",3.8,1%,49 : 51,
2021,1001+,Hanoi University of Science and Technology,"30,893",20.6,1%,26 : 74,
2021,1001+,The Hashemite University,"16,987",18.8,6%,62 : 38,
2021,1001+,Université Hassan II de Casablanca,"117,685",35.3,2%,53 : 47,
2021,1001+,University of Havana,"16,058",10.6,6%,60 : 40,
2021,1001+,Helwan University,"114,062",22.1,1%,52 : 48,
2021,1001+,Hosei University,"30,662",40.8,3%,38 : 62,
2021,1001+,University of Hradec Králové,"6,245",13.3,5%,66 : 34,
2021,1001+,Huaqiao University,"30,890",17.4,12%,51 : 49,
2021,1001+,University of Hyogo,"6,570",12.9,3%,41 : 59,
2021,1001+,Ibaraki University,"7,975",14.5,3%,36 : 64,
2021,1001+,Ibn Tofaïl University,"47,086",76.1,2%,50 : 50,
2021,1001+,Immanuel Kant Baltic Federal University,"7,282",10.4,9%,64 : 36,
2021,1001+,Incheon National University,"13,468",17.4,3%,,
2021,1001+,Indian Institute of Technology Patna,"1,535",13.0,0%,13 : 87,
2021,1001+,Universidad Industrial de Santander (UIS),"20,786",15.5,0%,45 : 55,
2021,1001+,Instituto Politécnico Nacional (IPN),"180,801",11.0,0%,39 : 61,
2021,1001+,IPB University,"22,258",8.3,3%,58 : 42,
2021,1001+,Irkutsk State University,"12,577",12.5,5%,69 : 31,
2021,1001+,University of Isfahan,"15,139",23.1,2%,62 : 38,
2021,1001+,I-Shou University,"13,419",28.3,15%,49 : 51,
2021,1001+,The Islamia University of Bahawalpur,"15,509",27.4,0%,44 : 56,
2021,1001+,Istanbul Medipol University,"18,780",23.5,4%,67 : 33,
2021,1001+,Ivane Javakhishvili Tbilisi State University,"20,319",24.8,3%,61 : 39,
2021,1001+,Ivan Franko National University of Lviv,"18,646",10.2,1%,65 : 35,
2021,1001+,Iwate University,"5,436",14.0,3%,37 : 63,
2021,1001+,Izmir Institute of Technology,"5,328",19.5,3%,46 : 54,
2021,1001+,James Madison University,"21,315",17.9,2%,60 : 40,
2021,1001+,Jan Evangelista Purkyně University,"7,438",17.7,3%,69 : 31,
2021,1001+,Jawaharlal Nehru Technological University Anantapur (JNTUA),"5,402",15.2,0%,42 : 58,
2021,1001+,Jeju National University,"12,189",19.1,5%,52 : 48,
2021,1001+,Jeonbuk National University,"20,555",20.4,6%,45 : 55,
2021,1001+,Jianghan University,"17,149",13.8,2%,55 : 45,
2021,1001+,Kagawa University,"6,377",9.9,2%,41 : 59,
2021,1001+,Kagoshima University,"10,539",10.2,3%,37 : 63,
2021,1001+,Kanagawa University,"18,090",14.9,3%,29 : 71,
2021,1001+,Kanazawa University,"10,341",9.8,6%,36 : 64,
2021,1001+,Kanazawa Medical University,"1,149",2.3,1%,,
2021,1001+,Kangwon National University,"21,454",21.3,3%,40 : 60,
2021,1001+,Kansai University,"30,766",12.3,3%,40 : 60,
2021,1001+,Kasetsart University,"67,668",18.6,1%,58 : 42,
2021,1001+,Kaunas University of Technology,"9,587",14.8,6%,37 : 63,
2021,1001+,Kazan National Research Technical University,"6,993",11.1,11%,27 : 73,
2021,1001+,Kazan National Research Technological University,"14,266",11.0,12%,45 : 55,
2021,1001+,Kharazmi University,"12,226",19.2,1%,56 : 44,
2021,1001+,Khon Kaen University,"33,738",17.4,2%,62 : 38,
2021,1001+,KIIT University,"21,668",12.7,3%,48 : 52,
2021,1001+,King Faisal University,"79,232",37.0,1%,43 : 57,
2021,1001+,King Mongkut’s Institute of Technology Ladkrabang,"25,154",22.6,1%,52 : 48,
2021,1001+,King Mongkut's University of Technology North Bangkok,"27,177",24.4,0%,43 : 57,
2021,1001+,Kitasato University,"8,561",5.4,0%,53 : 47,
2021,1001+,KL University,"16,930",14.8,2%,33 : 67,
2021,1001+,Kochi University,"5,423",7.9,1%,44 : 56,
2021,1001+,Kochi University of Technology,"2,477",20.2,2%,22 : 78,
2021,1001+,Kogakuin University,"6,278",17.8,1%,18 : 82,
2021,1001+,Kookmin University,"17,467",11.9,11%,47 : 53,
2021,1001+,Universiti Kuala Lumpur,"15,533",12.1,2%,41 : 59,
2021,1001+,Kumamoto University,"10,045",7.8,7%,38 : 62,
2021,1001+,Kunming University of Science and Technology,"43,099",18.3,4%,34 : 66,
2021,1001+,Kuwait University,"36,853",23.3,14%,75 : 25,
2021,1001+,Kwansei Gakuin University,"25,417",24.3,3%,48 : 52,
2021,1001+,Kyoto Sangyo University,"13,151",22.6,2%,32 : 68,
2021,1001+,Kyoto Institute of Technology,"3,985",13.0,5%,27 : 73,
2021,1001+,Kyushu Institute of Technology (Kyutech),"5,649",16.2,5%,13 : 87,
2021,1001+,Latvia University of Life Sciences and Technologies,"3,880",39.9,2%,50 : 50,
2021,1001+,Lebanese University,"49,737",15.5,16%,70 : 30,
2021,1001+,University of León,"12,803",15.8,16%,52 : 48,
2021,1001+,University of Lethbridge,"6,990",12.7,11%,,
2021,1001+,L.N. Gumilyov Eurasian National University,"18,985",6.7,4%,,
2021,1001+,Lobachevsky State University of Nizhni Novgorod,"17,310",7.2,10%,53 : 47,
2021,1001+,University of Lodz,"25,026",12.3,10%,62 : 38,
2021,1001+,Lodz University of Technology,"15,442",12.8,4%,40 : 60,
2021,1001+,London South Bank University,"11,560",15.7,33%,57 : 43,
2021,1001+,Londrina State University,"26,470",15.3,1%,58 : 42,
2021,1001+,Lorestan University,"8,333",27.7,0%,57 : 43,
2021,1001+,University of Lucknow,"20,942",46.2,0%,46 : 54,
2021,1001+,Maharaja Sayajirao University of Baroda,"41,564",28.5,0%,55 : 45,
2021,1001+,Mahasarakham University,"42,628",33.3,0%,67 : 33,
2021,1001+,University of Malaga,"35,376",12.7,9%,55 : 45,
2021,1001+,Universiti Malaysia Perlis,"11,212",12.7,6%,42 : 58,
2021,1001+,Universiti Malaysia Sarawak (UNIMAS),"16,217",18.6,6%,63 : 37,
2021,1001+,Manipal Academy of Higher Education,"22,843",9.1,12%,45 : 55,
2021,1001+,University of Manouba,"16,894",13.1,1%,62 : 38,
2021,1001+,University of Maribor,"11,488",13.0,6%,54 : 46,
2021,1001+,Marmara University,"63,090",31.1,5%,50 : 50,
2021,1001+,University Cadi Ayyad of Marrakech,"100,717",43.3,1%,48 : 52,
2021,1001+,University of Mazandaran,"12,452",32.1,2%,64 : 36,
2021,1001+,Meiji University,"33,449",11.7,5%,35 : 65,
2021,1001+,Meijo University,"15,437",31.8,1%,30 : 70,
2021,1001+,Mendel University in Brno,"8,459",17.7,19%,58 : 42,
2021,1001+,Menoufia University,"94,466",36.6,1%,45 : 55,
2021,1001+,M’Hamed Bougara University of Boumerdès,"31,889",21.6,1%,58 : 42,
2021,1001+,Universidad Michoacana de San Nicolás de Hidalgo,"39,861",28.7,1%,53 : 47,
2021,1001+,Mie University,"7,247",8.6,4%,38 : 62,
2021,1001+,Ming Chuan University,"18,423",22.4,9%,60 : 40,
2021,1001+,Minia University,"72,328",18.5,1%,59 : 41,
2021,1001+,MIREA - Russian Technological University,"21,612",19.3,3%,32 : 68,
2021,1001+,University of Miskolc,"9,322",18.0,4%,,
2021,1001+,University of Miyazaki,"5,524",7.7,3%,35 : 65,
2021,1001+,Mohammed V University of Rabat,"83,521",33.4,5%,57 : 43,
2021,1001+,University of Monastir,"18,876",9.4,1%,68 : 32,
2021,1001+,University of Montenegro,"18,275",26.4,2%,57 : 43,
2021,1001+,Morgan State University,"7,120",13.8,13%,54 : 46,
2021,1001+,Moscow Aviation Institute,"15,317",12.5,10%,28 : 72,
2021,1001+,Moscow Power Engineering Institute,"12,082",18.1,10%,39 : 61,
2021,1001+,Multimedia University,"9,519",11.6,8%,45 : 55,
2021,1001+,University of Mumbai,"12,167",22.2,0%,43 : 57,
2021,1001+,University of Murcia,"27,120",15.7,8%,62 : 38,
2021,1001+,Muroran Institute of Technology,"3,334",18.4,4%,12 : 88,
2021,1001+,University of Mysore,"7,950",21.5,10%,40 : 60,
2021,1001+,Universidad Nacional del Litoral,"45,401",30.2,0%,60 : 40,
2021,1001+,Nagaoka University of Technology,"2,301",11.2,12%,11 : 89,
2021,1001+,Nagasaki University,"9,090",7.1,4%,37 : 63,
2021,1001+,Nagoya City University,"4,412",7.4,2%,53 : 47,
2021,1001+,Nagoya Institute of Technology,"5,711",16.3,4%,16 : 84,
2021,1001+,Nanjing University of Aeronautics and Astronautics,"29,583",16.3,3%,28 : 72,
2021,1001+,Nara Medical University,"1,252",3.4,1%,46 : 54,
2021,1001+,Naresuan University,"22,184",15.1,1%,63 : 37,
2021,1001+,National Changhua University of Education,"8,333",22.6,4%,49 : 51,
2021,1001+,National Chiayi University,"12,143",24.2,3%,48 : 52,
2021,1001+,National Chi Nan University,"6,143",15.6,12%,52 : 48,
2021,1001+,National Chin-Yi University of Technology,"7,316",24.1,5%,30 : 70,
2021,1001+,National Chung Cheng University,"10,195",15.1,5%,45 : 55,
2021,1001+,National Chung Hsing University,"15,184",16.6,7%,38 : 62,
2021,1001+,National University of Colombia,"52,166",22.0,1%,38 : 62,
2021,1001+,National University of Córdoba,"80,219",12.9,2%,62 : 38,
2021,1001+,National University of Cuyo,"38,253",7.9,3%,74 : 26,
2021,1001+,National Ilan University,"5,470",23.3,3%,34 : 66,
2021,1001+,"National Institute of Technology, Tiruchirappalli","5,848",17.3,8%,24 : 76,
2021,1001+,National University of Kaohsiung,"5,565",23.3,4%,41 : 59,
2021,1001+,National Research University of Electronic Technology (MIET),"4,306",8.7,5%,28 : 72,
2021,1001+,National Research Saratov State University,"9,782",9.2,8%,60 : 40,
2021,1001+,National University of San Martín,"15,841",15.8,5%,65 : 35,
2021,1001+,National Taipei University,"8,636",16.5,4%,54 : 46,
2021,1001+,National Taiwan Ocean University,"8,655",21.5,9%,32 : 68,
2021,1001+,National Technical University Kharkiv Polytechnic Institute,"12,141",8.0,9%,31 : 69,
2021,1001+,National Technical University of Ukraine – Igor Sikorsky Kyiv Polytechnic Institute,"21,072",10.4,3%,39 : 61,
2021,1001+,National Yunlin University of Science and Technology,"9,200",25.2,5%,42 : 58,
2021,1001+,Nicolaus Copernicus University in Toruń,"21,990",11.3,3%,69 : 31,
2021,1001+,University of Nigeria Nsukka,"42,785",14.6,1%,49 : 51,
2021,1001+,Slovak University of Agriculture in Nitra,"5,707",12.8,3%,54 : 46,
2021,1001+,University of North Carolina Wilmington,"14,865",18.8,2%,62 : 38,
2021,1001+,North China Electric Power University,"36,362",18.3,3%,35 : 65,
2021,1001+,"University of the North, Colombia","14,861",20.4,4%,50 : 50,
2021,1001+,North-Eastern Federal University,"12,806",11.2,5%,54 : 46,
2021,1001+,Northwest University (China),"23,351",13.4,5%,56 : 44,
2021,1001+,University of Novi Sad,"48,101",14.9,3%,55 : 45,
2021,1001+,Novosibirsk State Technical University,"11,589",11.4,21%,52 : 48,
2021,1001+,Oakland University,"15,441",18.1,4%,57 : 43,
2021,1001+,Obafemi Awolowo University,"29,423",23.5,0%,49 : 51,
2021,1001+,Ochanomizu University,"2,802",14.8,5%,100 : 0,
2021,1001+,Oita University,"5,645",9.0,1%,37 : 63,
2021,1001+,Omsk State Technical University,"13,102",11.4,17%,37 : 63,
2021,1001+,Ondokuz Mayis University,"37,333",28.1,10%,50 : 50,
2021,1001+,Osaka City University,"8,019",8.7,3%,36 : 64,
2021,1001+,Osaka Institute of Technology,"7,120",26.1,1%,12 : 88,
2021,1001+,Osaka Medical College,"1,224",2.7,1%,51 : 49,
2021,1001+,Osaka Prefecture University,"7,710",12.2,4%,36 : 64,
2021,1001+,University of Ostrava,"8,796",17.7,9%,70 : 30,
2021,1001+,Universitas Padjadjaran,"42,928",15.3,1%,59 : 41,
2021,1001+,University of Pardubice,"6,961",13.1,8%,55 : 45,
2021,1001+,Paris Nanterre University,"32,742",35.6,17%,62 : 38,
2021,1001+,University of Patras,"25,636",27.3,5%,44 : 56,
2021,1001+,Pavol Jozef Šafárik University in Košice,"6,802",10.1,22%,65 : 35,
2021,1001+,Perm National Research Polytechnic University,"8,257",9.8,9%,38 : 62,
2021,1001+,Perm State University,"9,273",10.9,2%,62 : 38,
2021,1001+,Pirogov Russian National Research Medical University,"8,225",6.3,6%,72 : 28,
2021,1001+,PMAS Arid Agriculture University Rawalpindi,"12,023",48.3,0%,38 : 62,
2021,1001+,Polytechnic Institute of Porto,"18,259",16.8,6%,48 : 52,
2021,1001+,Polytechnic University of Bucharest,"29,699",23.1,3%,36 : 64,
2021,1001+,Polytechnic University of Timişoara,"12,762",20.6,2%,36 : 64,
2021,1001+,Pondicherry University,"6,940",20.1,1%,41 : 59,
2021,1001+,Pontifical Catholic University of Minas Gerais,"65,117",39.5,0%,53 : 47,
2021,1001+,Pontifical Catholic University of Peru,"25,807",7.4,2%,47 : 53,
2021,1001+,Pontifical Catholic University of Valparaíso,"16,511",24.1,1%,42 : 58,
2021,1001+,Universidad Pontificia Bolivariana (UPB),"15,400",14.0,2%,54 : 46,
2021,1001+,Pontifícia Universidade Católica do Paraná,"16,353",18.1,1%,53 : 47,
2021,1001+,Port Said University,"22,163",27.7,0%,47 : 53,
2021,1001+,Prince of Songkla University,"37,788",15.6,2%,70 : 30,
2021,1001+,PSG College of Technology,"8,563",13.8,0%,38 : 62,
2021,1001+,Public University of Navarre,"7,481",11.7,8%,51 : 49,
2021,1001+,University of the Punjab,"27,907",24.8,0%,52 : 48,
2021,1001+,Qassim University,"64,042",15.5,3%,66 : 34,
2021,1001+,Razi University,"12,266",29.3,1%,58 : 42,
2021,1001+,Recep Tayyip Erdoğan University,"12,365",23.3,3%,51 : 49,
2021,1001+,University Rey Juan Carlos,"43,273",23.5,9%,58 : 42,
2021,1001+,Riga Technical University,"11,134",31.0,12%,34 : 66,
2021,1001+,Ritsumeikan University,"35,401",18.3,8%,,
2021,1001+,Robert Gordon University,"9,685",20.2,23%,62 : 38,
2021,1001+,Russian Presidential Academy of National Economy and Public Administration,"15,067",9.3,5%,57 : 43,
2021,1001+,Ryukoku University,"16,124",33.4,2%,37 : 63,
2021,1001+,University of the Ryukyus,"7,658",10.0,2%,38 : 62,
2021,1001+,University of La Sabana,"11,904",18.8,3%,58 : 42,
2021,1001+,Saga University,"6,761",9.7,2%,40 : 60,
2021,1001+,Saitama University,"8,484",14.1,5%,33 : 67,
2021,1001+,Saitama Medical University,"1,904",1.5,0%,52 : 48,
2021,1001+,Sakarya University,"51,273",31.7,5%,45 : 55,
2021,1001+,Samara National Research University (Samara University),"9,806",10.5,13%,50 : 50,
2021,1001+,Samara State Technical University,"14,126",15.8,3%,38 : 62,
2021,1001+,San Sebastián University,"17,617",9.2,0%,61 : 39,
2021,1001+,"University of Santiago, Chile (USACH)","23,469",25.4,3%,43 : 57,
2021,1001+,Sapporo Medical University,"1,305",3.3,0%,43 : 57,
2021,1001+,University of Sargodha,"20,999",23.3,0%,53 : 47,
2021,1001+,SASTRA University,"9,160",12.0,0%,46 : 54,
2021,1001+,Satbayev University,"8,610",16.0,2%,35 : 65,
2021,1001+,Sathyabama Institute of Science and Technology,"12,715",14.7,2%,46 : 54,
2021,1001+,Saveetha Institute of Medical and Technical Sciences,"9,409",6.5,1%,38 : 62,
2021,1001+,University of Sciences and Technology Houari Boumediene,"42,174",23.1,0%,58 : 42,
2021,1001+,University of Science and Technology of Oran Mohamed-Boudiaf,"21,290",11.1,2%,52 : 48,
2021,1001+,Sechenov University,"15,840",7.7,18%,70 : 30,
2021,1001+,Selçuk University,"46,791",21.9,4%,62 : 38,
2021,1001+,Semnan University,"14,773",14.6,1%,50 : 50,
2021,1001+,University of Seoul,"9,461",17.2,6%,,
2021,1001+,Seoul National University of Science and Technology (SeoulTech),"11,299",17.9,6%,35 : 65,
2021,1001+,University of Sfax,"30,923",12.8,1%,68 : 32,
2021,1001+,Shahed University,"6,371",19.1,0%,51 : 49,
2021,1001+,Shahid Bahonar University of Kerman,"14,705",23.5,0%,60 : 40,
2021,1001+,​Shahid Chamran University of Ahvaz,"13,149",22.3,1%,60 : 40,
2021,1001+,Shahid Rajaee Teacher Training University,"9,738",45.9,0%,30 : 70,
2021,1001+,Shahrekord University,"7,166",22.4,0%,59 : 41,
2021,1001+,Shahrood University of Technology,"8,056",22.7,1%,42 : 58,
2021,1001+,Shibaura Institute of Technology,"8,864",26.3,5%,18 : 82,
2021,1001+,Shiga University of Medical Science,"1,146",3.1,2%,49 : 51,
2021,1001+,Shimane University,"6,106",7.5,2%,37 : 63,
2021,1001+,Shinshu University,"10,768",10.3,3%,32 : 68,
2021,1001+,Shiraz University of Medical Sciences,"10,465",10.8,2%,55 : 45,
2021,1001+,Shizuoka University,"9,949",13.9,3%,29 : 71,
2021,1001+,University of Shizuoka,"3,099",11.6,3%,61 : 39,
2021,1001+,Showa University,"3,724",2.0,0%,59 : 41,
2021,1001+,Siberian Federal University,"10,972",19.1,8%,36 : 64,
2021,1001+,Siksha ‘O’ Anusandhan,"12,143",9.7,0%,50 : 50,
2021,1001+,University of Silesia in Katowice,"24,535",13.3,3%,66 : 34,
2021,1001+,Silesian University of Technology,"17,892",11.9,2%,34 : 66,
2021,1001+,Silpakorn University,"24,138",21.3,1%,69 : 31,
2021,1001+,Simón Bolívar University,"8,373",23.6,0%,46 : 54,
2021,1001+,University of Sistan and Baluchestan,"24,331",52.8,0%,50 : 50,
2021,1001+,Slovak University of Technology in Bratislava,"11,194",11.3,4%,32 : 68,
2021,1001+,Sofia University,"21,735",7.1,6%,67 : 33,
2021,1001+,University of Sonora,"30,218",18.3,1%,54 : 46,
2021,1001+,Soongsil University,"15,979",19.9,9%,44 : 56,
2021,1001+,Sophia University,"13,511",24.8,11%,57 : 43,
2021,1001+,University of Sousse,"25,594",11.2,1%,67 : 33,
2021,1001+,University of South Africa,"222,065",179.7,6%,69 : 31,
2021,1001+,University of South China,"26,083",11.0,1%,45 : 55,
2021,1001+,Southern Federal University,"19,251",11.5,9%,55 : 45,
2021,1001+,South Ural State University,"22,313",15.5,9%,43 : 57,
2021,1001+,South Valley University  (Egypt),"47,430",58.1,0%,61 : 39,
2021,1001+,University of South Wales,"15,480",15.4,19%,53 : 47,
2021,1001+,Southwest Jiaotong University,"41,878",17.1,2%,23 : 77,
2021,1001+,Srinakharinwirot University,"22,649",17.2,0%,72 : 28,
2021,1001+,SRM Institute of Science and Technology,"51,528",15.6,2%,23 : 77,
2021,1001+,University of Staffordshire,"8,730",15.5,11%,49 : 51,
2021,1001+,State University of Ponta Grossa,"8,549",8.8,0%,54 : 46,
2021,1001+,State University of Santa Cruz,"6,718",8.6,1%,61 : 39,
2021,1001+,St Marianna University School of Medicine,848,0.9,1%,35 : 65,
2021,1001+,St Petersburg Electrotechnical University (LETI),"8,227",12.9,19%,30 : 70,
2021,1001+,Süleyman Demirel University,"37,150",41.1,3%,50 : 50,
2021,1001+,Suranaree University of Technology,"14,329",30.9,1%,55 : 45,
2021,1001+,SWPS University,"13,561",35.3,9%,74 : 26,
2021,1001+,Szent István University,"13,198",17.9,11%,48 : 52,
2021,1001+,University of Talca,"11,310",15.7,1%,51 : 49,
2021,1001+,Tamil Nadu Agricultural University,"6,393",8.5,0%,65 : 35,
2021,1001+,Tamkang University,"25,343",24.5,8%,48 : 52,
2021,1001+,Tanta University,"115,169",21.8,1%,42 : 58,
2021,1001+,University of Tarapacá,"8,703",27.4,2%,54 : 46,
2021,1001+,Taras Shevchenko National University of Kyiv,"23,687",8.9,4%,58 : 42,
2021,1001+,Technical University of Cluj-Napoca,"19,136",19.4,2%,36 : 64,
2021,1001+,Technical University of Košice,"9,110",12.0,13%,28 : 72,
2021,1001+,Technical University of Liberec,"5,129",11.2,12%,53 : 47,
2021,1001+,"University of Technology, Iraq","10,417",6.7,0%,34 : 66,
2021,1001+,Universidade Tecnológica Federal do Paraná (UTFPR),"31,943",12.7,1%,35 : 65,
2021,1001+,Universiti Teknikal Malaysia Melaka,"12,678",16.1,6%,39 : 61,
2021,1001+,Universiti Teknologi MARA,"56,945",17.8,0%,67 : 33,
2021,1001+,Institut Teknologi Sepuluh Nopember,"14,941",10.4,5%,28 : 72,
2021,1001+,Telkom University,"23,042",21.9,0%,41 : 59,
2021,1001+,Texas State University,"31,872",19.4,1%,59 : 41,
2021,1001+,Tezpur University,"4,278",13.6,2%,39 : 61,
2021,1001+,Thammasat University,"28,359",10.9,1%,64 : 36,
2021,1001+,TOBB University of Economics and Technology,"5,839",14.7,0%,48 : 52,
2021,1001+,Toho University,"5,306",13.8,0%,52 : 48,
2021,1001+,Tokai University,"29,644",13.1,3%,27 : 73,
2021,1001+,Tokat Gaziosmanpaşa University,"18,471",16.2,3%,52 : 48,
2021,1001+,Tokushima University,"7,553",9.2,3%,35 : 65,
2021,1001+,Tokyo University of Agriculture,"12,468",33.4,2%,42 : 58,
2021,1001+,Tokyo University of Agriculture and Technology,"5,767",15.2,6%,31 : 69,
2021,1001+,Tokyo City University,"7,389",14.6,1%,23 : 77,
2021,1001+,Tokyo Denki University,"9,262",25.0,2%,13 : 87,
2021,1001+,Tokyo University of Marine Science and Technology,"2,641",10.7,8%,34 : 66,
2021,1001+,Tokyo University of Science,"18,578",24.8,2%,24 : 76,
2021,1001+,Tomas Bata University in Zlín,"8,389",18.8,11%,58 : 42,
2021,1001+,Tomsk State University of Control Systems and Radioelectronics,"6,409",15.2,17%,36 : 64,
2021,1001+,Tottori University,"6,040",7.6,2%,37 : 63,
2021,1001+,University of Toyama,"9,120",12.0,4%,40 : 60,
2021,1001+,Toyo University,"31,588",26.5,6%,42 : 58,
2021,1001+,Toyohashi University of Technology (TUT),"2,059",8.8,9%,10 : 90,
2021,1001+,Transilvania University of Brașov,"19,123",21.5,1%,52 : 48,
2021,1001+,University of Trás-os-Montes and Alto Douro,"6,515",11.4,4%,56 : 44,
2021,1001+,Tshwane University of Technology,"40,869",35.2,3%,56 : 44,
2021,1001+,Tunghai University,"16,080",22.6,7%,54 : 46,
2021,1001+,University of Tunis El Manar,"30,817",8.9,2%,67 : 33,
2021,1001+,Tzu Chi University,"3,524",9.9,12%,61 : 39,
2021,1001+,Ufa State Aviation Technical University,"14,021",13.9,1%,36 : 64,
2021,1001+,Umm Al-Qura University,"30,043",8.3,10%,33 : 67,
2021,1001+,Unisinos University,"12,040",19.9,1%,52 : 48,
2021,1001+,Ural Federal University,"26,807",12.9,13%,48 : 52,
2021,1001+,Urmia University,"14,834",30.5,0%,50 : 50,
2021,1001+,Utsunomiya University,"4,847",13.4,4%,37 : 63,
2021,1001+,University of Valladolid,"22,420",11.9,7%,53 : 47,
2021,1001+,University of Valparaíso,"16,682",18.8,4%,58 : 42,
2021,1001+,"University of Veterinary and Animal Sciences, Lahore","6,578",31.3,0%,48 : 52,
2021,1001+,Vietnam National University (Ho Chi Minh City),"61,531",21.1,1%,44 : 56,
2021,1001+,"Visvesvaraya National Institute of Technology, Nagpur","4,303",17.2,3%,25 : 75,
2021,1001+,V.N. Karazin Kharkiv National University,"17,113",8.8,27%,55 : 45,
2021,1001+,Voronezh State University,"16,823",12.0,16%,55 : 45,
2021,1001+,VSB - Technical University of Ostrava,"11,845",13.9,13%,35 : 65,
2021,1001+,Vytautas Magnus University,"8,269",14.6,15%,68 : 32,
2021,1001+,Warsaw University of Life Sciences – SGGW,"16,838",13.2,5%,59 : 41,
2021,1001+,Warsaw University of Technology,"24,376",10.9,6%,35 : 65,
2021,1001+,Wenzhou Medical University,"16,757",11.8,5%,62 : 38,
2021,1001+,University of West Bohemia,"11,730",15.9,4%,54 : 46,
2021,1001+,Western Michigan University,"19,273",21.8,7%,52 : 48,
2021,1001+,West University of Timişoara,"14,027",19.5,5%,64 : 36,
2021,1001+,Wrocław University of Environmental and Life Sciences,"8,540",12.2,6%,68 : 32,
2021,1001+,Wrocław University of Science and Technology,"26,064",30.9,4%,34 : 66,
2021,1001+,University of Wrocław,"22,175",13.9,6%,69 : 31,
2021,1001+,Xiangtan University,"31,743",21.3,2%,53 : 47,
2021,1001+,Yamagata University,"8,905",8.6,2%,35 : 65,
2021,1001+,Yamaguchi University,"10,693",10.9,6%,37 : 63,
2021,1001+,University of Yamanashi,"4,692",6.4,4%,32 : 68,
2021,1001+,Yanshan University,"35,554",16.4,1%,39 : 61,
2021,1001+,Yarmouk University,"33,270",28.8,9%,62 : 38,
2021,1001+,Yazd University,"14,289",30.1,1%,58 : 42,
2021,1001+,Yeditepe University,"19,415",35.2,2%,55 : 45,
2021,1001+,Yıldız Technical University,"34,336",36.8,5%,40 : 60,
2021,1001+,Yokohama National University,"9,859",12.4,7%,29 : 71,
2021,1001+,Yuan Ze University,"8,188",19.7,7%,42 : 58,
2021,1001+,Yuriy Fedkovych Chernivtsi National University,"12,616",10.7,0%,57 : 43,
2021,1001+,Zagazig University,"156,270",24.4,2%,54 : 46,
2021,1001+,University of Zagreb,"59,336",15.3,3%,59 : 41,
2021,1001+,University of Žilina,"7,136",11.7,2%,34 : 66,
